election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,1,1540
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,2,1057
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,3,1478
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,4,1246
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,5,1691
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,6,1641
165336,U.S. House,6,77992,Seth W. Moulton,Burlington,-,7,1524
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,1,1545
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,2,1479
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,3,1346
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,4,1498
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,5,1507
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,6,1552
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,7,1543
165336,U.S. House,6,77992,Seth W. Moulton,Danvers,-,8,1181
165336,U.S. House,6,77992,Seth W. Moulton,Essex,-,1,1895
165336,U.S. House,6,77992,Seth W. Moulton,Georgetown,-,1,1314
165336,U.S. House,6,77992,Seth W. Moulton,Georgetown,-,2,1289
165336,U.S. House,6,77992,Seth W. Moulton,Georgetown,-,3,1368
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,1,1,1675
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,1,2,1333
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,2,1,1127
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,2,2,976
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,3,1,1058
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,3,2,1214
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,4,1,1373
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,4,2,1764
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,5,1,1588
165336,U.S. House,6,77992,Seth W. Moulton,Gloucester,5,2,1631
165336,U.S. House,6,77992,Seth W. Moulton,Groveland,-,1,1570
165336,U.S. House,6,77992,Seth W. Moulton,Groveland,-,2,1603
165336,U.S. House,6,77992,Seth W. Moulton,Hamilton,-,1,1897
165336,U.S. House,6,77992,Seth W. Moulton,Hamilton,-,2,1920
165336,U.S. House,6,77992,Seth W. Moulton,Ipswich,-,1,1781
165336,U.S. House,6,77992,Seth W. Moulton,Ipswich,-,2,1925
165336,U.S. House,6,77992,Seth W. Moulton,Ipswich,-,3,1863
