election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
171920,State Senate,First Middlesex,,all_others,Lowell,8,4A,0
171920,State Senate,First Middlesex,,all_others,Pepperell,-,1,0
171920,State Senate,First Middlesex,,all_others,Pepperell,-,2,0
171920,State Senate,First Middlesex,,all_others,Pepperell,-,3,5
171920,State Senate,First Middlesex,,all_others,Pepperell,-,4,4
171920,State Senate,First Middlesex,,all_others,Tyngsborough,-,1,3
171920,State Senate,First Middlesex,,all_others,Tyngsborough,-,2,0
171920,State Senate,First Middlesex,,all_others,Tyngsborough,-,3,0
171920,State Senate,First Middlesex,,all_others,Tyngsborough,-,4,3
171920,State Senate,First Middlesex,,blanks,Dracut,-,1,0
171920,State Senate,First Middlesex,,blanks,Dracut,-,2,0
171920,State Senate,First Middlesex,,blanks,Dracut,-,3,0
171920,State Senate,First Middlesex,,blanks,Dracut,-,4,3
171920,State Senate,First Middlesex,,blanks,Dracut,-,5,1
171920,State Senate,First Middlesex,,blanks,Dracut,-,6,0
171920,State Senate,First Middlesex,,blanks,Dracut,-,6A,0
171920,State Senate,First Middlesex,,blanks,Dracut,-,7,1
171920,State Senate,First Middlesex,,blanks,Dracut,-,8,2
171920,State Senate,First Middlesex,,blanks,Dracut,-,9,0
171920,State Senate,First Middlesex,,blanks,Dunstable,-,1,3
171920,State Senate,First Middlesex,,blanks,Lowell,1,1,1
171920,State Senate,First Middlesex,,blanks,Lowell,1,1A,0
171920,State Senate,First Middlesex,,blanks,Lowell,1,2,3
171920,State Senate,First Middlesex,,blanks,Lowell,1,3,7
171920,State Senate,First Middlesex,,blanks,Lowell,1,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,2,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,2,2,5
171920,State Senate,First Middlesex,,blanks,Lowell,2,3,0
171920,State Senate,First Middlesex,,blanks,Lowell,2,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,3,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,3,2,4
171920,State Senate,First Middlesex,,blanks,Lowell,3,3,1
171920,State Senate,First Middlesex,,blanks,Lowell,3,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,4,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,4,2,0
171920,State Senate,First Middlesex,,blanks,Lowell,4,3,1
171920,State Senate,First Middlesex,,blanks,Lowell,4,3A,0
171920,State Senate,First Middlesex,,blanks,Lowell,4,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,4,4A,0
171920,State Senate,First Middlesex,,blanks,Lowell,5,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,5,1A,0
171920,State Senate,First Middlesex,,blanks,Lowell,5,2,2
171920,State Senate,First Middlesex,,blanks,Lowell,5,3,0
171920,State Senate,First Middlesex,,blanks,Lowell,5,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,6,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,6,2,0
171920,State Senate,First Middlesex,,blanks,Lowell,6,3,1
171920,State Senate,First Middlesex,,blanks,Lowell,6,3A,0
171920,State Senate,First Middlesex,,blanks,Lowell,6,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,6,4A,0
171920,State Senate,First Middlesex,,blanks,Lowell,7,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,7,2,3
171920,State Senate,First Middlesex,,blanks,Lowell,7,3,1
171920,State Senate,First Middlesex,,blanks,Lowell,7,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,8,1,0
171920,State Senate,First Middlesex,,blanks,Lowell,8,2,0
171920,State Senate,First Middlesex,,blanks,Lowell,8,3,0
171920,State Senate,First Middlesex,,blanks,Lowell,8,4,0
171920,State Senate,First Middlesex,,blanks,Lowell,8,4A,0
171920,State Senate,First Middlesex,,blanks,Pepperell,-,1,13
171920,State Senate,First Middlesex,,blanks,Pepperell,-,2,7
171920,State Senate,First Middlesex,,blanks,Pepperell,-,3,4
171920,State Senate,First Middlesex,,blanks,Pepperell,-,4,6
171920,State Senate,First Middlesex,,blanks,Tyngsborough,-,1,10
171920,State Senate,First Middlesex,,blanks,Tyngsborough,-,2,2
171920,State Senate,First Middlesex,,blanks,Tyngsborough,-,3,3
171920,State Senate,First Middlesex,,blanks,Tyngsborough,-,4,5
171920,State Senate,First Middlesex,,total_votes,Dracut,-,1,22
171920,State Senate,First Middlesex,,total_votes,Dracut,-,2,9
171920,State Senate,First Middlesex,,total_votes,Dracut,-,3,25
171920,State Senate,First Middlesex,,total_votes,Dracut,-,4,33
171920,State Senate,First Middlesex,,total_votes,Dracut,-,5,32
171920,State Senate,First Middlesex,,total_votes,Dracut,-,6,11
171920,State Senate,First Middlesex,,total_votes,Dracut,-,6A,0
171920,State Senate,First Middlesex,,total_votes,Dracut,-,7,16
171920,State Senate,First Middlesex,,total_votes,Dracut,-,8,19
171920,State Senate,First Middlesex,,total_votes,Dracut,-,9,11
171920,State Senate,First Middlesex,,total_votes,Dunstable,-,1,64
171920,State Senate,First Middlesex,,total_votes,Lowell,1,1,3
171920,State Senate,First Middlesex,,total_votes,Lowell,1,1A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,1,2,10
171920,State Senate,First Middlesex,,total_votes,Lowell,1,3,15
171920,State Senate,First Middlesex,,total_votes,Lowell,1,4,19
171920,State Senate,First Middlesex,,total_votes,Lowell,2,1,6
171920,State Senate,First Middlesex,,total_votes,Lowell,2,2,8
171920,State Senate,First Middlesex,,total_votes,Lowell,2,3,7
171920,State Senate,First Middlesex,,total_votes,Lowell,2,4,3
171920,State Senate,First Middlesex,,total_votes,Lowell,3,1,5
171920,State Senate,First Middlesex,,total_votes,Lowell,3,2,17
171920,State Senate,First Middlesex,,total_votes,Lowell,3,3,26
171920,State Senate,First Middlesex,,total_votes,Lowell,3,4,12
171920,State Senate,First Middlesex,,total_votes,Lowell,4,1,3
171920,State Senate,First Middlesex,,total_votes,Lowell,4,2,4
171920,State Senate,First Middlesex,,total_votes,Lowell,4,3,3
171920,State Senate,First Middlesex,,total_votes,Lowell,4,3A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,4,4,7
171920,State Senate,First Middlesex,,total_votes,Lowell,4,4A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,5,1,6
171920,State Senate,First Middlesex,,total_votes,Lowell,5,1A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,5,2,12
171920,State Senate,First Middlesex,,total_votes,Lowell,5,3,2
171920,State Senate,First Middlesex,,total_votes,Lowell,5,4,5
171920,State Senate,First Middlesex,,total_votes,Lowell,6,1,5
171920,State Senate,First Middlesex,,total_votes,Lowell,6,2,5
171920,State Senate,First Middlesex,,total_votes,Lowell,6,3,8
171920,State Senate,First Middlesex,,total_votes,Lowell,6,3A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,6,4,30
171920,State Senate,First Middlesex,,total_votes,Lowell,6,4A,0
171920,State Senate,First Middlesex,,total_votes,Lowell,7,1,6
171920,State Senate,First Middlesex,,total_votes,Lowell,7,2,4
171920,State Senate,First Middlesex,,total_votes,Lowell,7,3,6
171920,State Senate,First Middlesex,,total_votes,Lowell,7,4,2
171920,State Senate,First Middlesex,,total_votes,Lowell,8,1,6
171920,State Senate,First Middlesex,,total_votes,Lowell,8,2,2
171920,State Senate,First Middlesex,,total_votes,Lowell,8,3,10
171920,State Senate,First Middlesex,,total_votes,Lowell,8,4,8
171920,State Senate,First Middlesex,,total_votes,Lowell,8,4A,0
171920,State Senate,First Middlesex,,total_votes,Pepperell,-,1,26
171920,State Senate,First Middlesex,,total_votes,Pepperell,-,2,25
171920,State Senate,First Middlesex,,total_votes,Pepperell,-,3,26
171920,State Senate,First Middlesex,,total_votes,Pepperell,-,4,25
171920,State Senate,First Middlesex,,total_votes,Tyngsborough,-,1,31
171920,State Senate,First Middlesex,,total_votes,Tyngsborough,-,2,24
171920,State Senate,First Middlesex,,total_votes,Tyngsborough,-,3,14
171920,State Senate,First Middlesex,,total_votes,Tyngsborough,-,4,37
