district,gender_female,total_population,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_multiracial,race_hispanic,total_households,ed_25yrs_older_total,median_age,median_household_income,median_family_income,ancestry_afghan,ancestry_albanian,ancestry_alsatian,ancestry_american,ancestry_arab,ancestry_armenian,ancestry_assyrian,ancestry_australian,ancestry_austrian,ancestry_basque,ancestry_belgian,ancestry_brazilian,ancestry_british,ancestry_bulgarian,ancestry_cajun,ancestry_canadian,ancestry_carpatho_rusyn,ancestry_celtic,ancestry_croatian,ancestry_cypriot,ancestry_czech,ancestry_czechoslovakian,ancestry_danish,ancestry_dutch,ancestry_eastern_european,ancestry_english,ancestry_estonian,ancestry_european,ancestry_finnish,ancestry_french,ancestry_french_canadian,ancestry_german,ancestry_german_russian,ancestry_greek,ancestry_guyanese,ancestry_hungarian,ancestry_icelander,ancestry_iranian,ancestry_irish,ancestry_israeli,ancestry_italian,ancestry_latvian,ancestry_lithuanian,ancestry_luxembourger,ancestry_macedonian,ancestry_maltese,ancestry_new_zealander,ancestry_northern_european,ancestry_norwegian,ancestry_pennsylvania_german,ancestry_polish,ancestry_portuguese,ancestry_romanian,ancestry_russian,ancestry_scandinavian,ancestry_scotch_irish,ancestry_scottish,ancestry_serbian,ancestry_slavic,ancestry_slovak,ancestry_slovene,ancestry_soviet_union,ancestry_subsaharan_african,ancestry_swedish,ancestry_swiss,ancestry_turkish,ancestry_ukrainian,ancestry_welsh,ancestry_west_indian,ancestry_yugoslavian,ancestry_other,poverty_total,below_poverty_level,above_poverty_level,ed_college_degree,ed_some_college,race_minority,vote_male_eligible,vote_female_eligible,vote_eligible,gender_female_pct,below_poverty_pct,ed_college_degree_pct,ed_some_college_pct,race_minority_pct,race_white_pct,race_black_pct,race_asian_pct,race_hispanic_pct,race_native_pct,poverty_pct,vote_female_pct,wwc_pct,white_college_pct,ancestry_french_candadian_pct,ancestry_portuguese_pct,area_m2,very_low_density_pct,low_density_pct,medium_density_pct,high_density_pct,density_type
First Suffolk,19755.759803921574,42409.368384988404,14912.47549019608,1497.4591503267973,0,1819.6334071262913,0,489,1548.5748471431586,22142.22549019608,17262.09661606578,31709.86184904069,40.78024691358024,130614.27702702703,138508.70175438595,0,63.60267417311752,0,844.6002078618361,775.9097879631612,8.379310344827585,0,0,0,0,0,250.14931309855277,40,0,0,9,0,0,0,0,17,0,0,10,136.58695652173913,261.1606033717835,15,550.9293455313159,14,88.58620689655172,370.74728511320376,53.14285714285714,0,58.7,0,0,0,10,925.6462778814674,0,2537.999051297261,0,1.8775510204081634,0,0,0,0,9.428571428571429,0,0,82.42608695652174,96.17391304347825,133.13793103448276,93.0682617874736,19.542857142857144,9.310344827586206,42.524982406755804,13,0,0,0,0,379.25390875990576,8,44.48275862068965,37.7530612244898,7.448275862068965,12,809.4791726585687,29.20689655172414,19077.12127326725,41716.83687672293,6560.084661750758,35156.75221497218,12066.08807716635,16591.917351886994,27496.892894792327,11274.576193799086,11137.014750787872,22411.59094458696,0.46583480387117715,0.15725268627476258,0.2845146847656748,0.39123236170996634,0.6483683662811958,0.3516316337188043,0.03530963104031635,0.0429064019677875,0.5221069384762104,0,0.15725268627476258,0.4969310201281262,0.12729282220176447,0.16626440586106586,0.008742108152792881,0.0022677516007883016,12713340.4255,0.1875,0,0,0.8125,high
Second Suffolk,21703.048374174843,42891.0864591291,24908.596007179098,2543.75986782825,1.6363636363636365,7769.279588303853,22.323484848484846,285.1028138528138,2300.630927283501,5059.757406196745,18589.97868724413,27634.296596663142,32.586492374727676,140482.79706601467,190736.1797752809,0,123.91558501334808,0,388.5732119628827,530.4659096077547,36.2943794909268,0,0,11.869230769230768,2.888888888888889,80,514.1662200738476,46.57488687782806,22.60953177257525,0.4782608695652174,31.843400560791867,0,0,14.338235294117649,30.122762148337593,5.0625,0,4.980769230769231,35.86984126984127,185.96519631737024,611.2029084838306,4.980769230769231,585.3704507957704,38.76190476190476,76.20173572401833,107.0520752778601,637.9655119436728,0,173.91215641538528,3.557692307692308,40.6962915601023,0,124.43065725361123,2205.471241463344,43.997624798711755,1785.0219559071886,0,15.214835164835165,0,7.113289760348584,9.772727272727273,0,63.08109805795228,89.10550379572118,0,347.0007123287814,178.36086848526102,17.900735294117645,191.0849777815251,31.244444444444444,0,156.08083370167768,9.25,0,39.602597402597404,11.941158059467918,0,680.3076425370714,113.69482313691097,30.532815904139433,86.53931405338055,124.4509476031215,65.89863217768148,253.79293896112324,5.6923076923076925,9951.283687967747,35101.72676245632,4950.835294054023,30150.891468402293,21058.543381128675,23556.112408547335,17982.490451950012,14271.680400240082,16797.85034131931,31069.530741559392,0.5060036983408118,0.1410424999191002,0.49097714979067625,0.5492076408694833,0.41925938316077677,0.5807406168392234,0.05930742440511965,0.18113972458373598,0.11796757377592162,3.8151601450406875e-5,0.1410424999191002,0.540653493644501,0.08441541187081256,0.3263844646397644,0.002495904956379922,0.0041584600253766245,8889699.43368,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.8484848484848485,high
Third Suffolk,20508.905020469727,37818.74268476622,23239.851820728287,1579.7777418659769,10,8121.553329023917,14,82.36974789915966,1669.488580047404,3101.701465201465,19591.448739495794,26711.054880413703,38.07115384615385,152187.30446194226,211621.55227882037,10.615384615384615,39.76923076923077,0,229.77830179388698,430.8956710360591,80.31433191833435,0,16.84536082474227,35.6,0,20,199.55488174651305,120.1923076923077,18.841977266719535,0,62,0,0,0,0,30.27777777777778,0,0,24.5,510.85107524373745,603.317886520191,0,330.9220226710827,7.222222222222222,181.7048109965636,233.9843137254902,407.7624890506031,0,273.0587224580554,0,122.39540047581283,0,243.640522875817,2042.933883265175,36,2025.677721281481,0,19.113071895424838,0,0,0,0,52.26470588235294,49.03333333333333,0,290.4146149181322,100.68628072957969,0,257.1347172334437,17.266666666666666,15.707692307692309,37.43333333333333,0,0,49.6,11.555555555555555,0,176.2051282051282,73.61778855872245,3.882352941176471,100.27254901960785,149.6,8.884313725490196,186.52399900483587,0,9603.97028657617,35619.0100843298,6235.126045829381,29383.88403850041,19472.220318896787,21683.354126265887,14578.890864037923,14584.712051852199,17385.66262484904,31970.374676701238,0.542294734423599,0.17505051462877286,0.5148828051002445,0.5733494184882081,0.3854938009324792,0.6145061990675206,0.04177234962658681,0.21474942720122112,0.08201492818138723,2.6441915542655265e-4,0.17505051462877286,0.5438054073704376,0.0752100730062224,0.41802568568232235,0.006186993461835565,0.0026623381313556245,3511834.92641,0.03225806451612903,0,0,0.967741935483871,high
Fourth Suffolk,21599.352398920477,42693.36790571525,32840.43976008234,1563.0146741592462,4.615384615384616,2857.594758206273,0,152.58319185059423,1334.840151027108,3940.2799857742934,22012.600958637777,35068.37137652066,34.12258823529412,179563.92307692306,201540.1656626506,0,131.8924418604651,0,570.8905456456391,274.9375427204375,75.13953488372093,0,35.875,62.25,0,10,27.321428571428573,24.375,7.741935483870968,0,6.511904761904762,0,0,1.8928571428571428,0,14.222222222222221,9,29.071428571428573,150.10526315789474,105.07090643274853,538.8144532145795,0,432.2547577683894,0,156.7040785102291,108.07591841569415,607.4216893039049,0,292.92151162790697,0,23.94736842105263,0,183.8006744010564,4706.515069984173,11,1161.928071104128,0,133.28947368421052,0,0,0,0,24,56.774193548387096,0,533.4260389188777,199.04390681003582,18.25,257.10931899641577,12,26.13157894736842,120.87938596491227,0,0,9.232558139534884,0,0,726.8808179274824,89.81286549707602,0,9.210526315789473,1.1229235880398671,0,339.72629115070976,12.894736842105264,6047.038744326988,42432.630662976226,4254.499795573225,38178.130867403,25770.095290347213,29432.436665192392,9852.928145632899,17899.87355488939,18753.475615627576,36653.349170516965,0.5059182130259868,0.10026481340185696,0.6036088637293344,0.6893913061670721,0.2307835766761777,0.7692164233238221,0.036610245357335924,0.06693298979169396,0.09229255453624727,1.0810542343666373e-4,0.10026481340185696,0.5116442573469494,0.1345576765852708,0.5161900028417175,0.002531445133454236,0.004662173929440463,10944343.5101,0.16,0,0.12,0.72,high
Fifth Suffolk,23255.583753501396,43899.09782488753,3347.7675282234104,16552.689158390625,198.71428571428572,1565.981240981241,0,1177.8012987012985,6610.301411170529,14445.842901706135,15800.01626984127,28373.65143875732,36.01098265895953,61542.93385214008,73411.90707964601,84.78378378378379,3.1,0,309.77887818169813,148.0236550836551,0,7,0,0,0,5.88,177.0710344827586,1.3,0,0,38,0,0,0,0,0,0,0,1.3,42.019999999999996,50.96476190476191,0,55.98117647058824,0.1,36.15165314866212,88.38391096979332,142.45928696668614,0,27.36,9,0,0,0,419.1152897924691,0,148.8106048410201,1.7000000000000002,0.9,0,0,0,0,5.72,0,0,22.16,26.31223619464188,23,24,0,1.6363636363636365,10.549019607843137,1.4915254237288136,6.1764705882352935,0,0,0,5841.573425758687,0.6000000000000001,0,0,0,0,2716.0336528776133,0,17549.733656449713,45676.593190977306,10732.785661863947,34943.807529113365,6396.881476530006,13247.044387148799,40551.33029666411,12437.486771706335,15927.807562199352,28365.294333905687,0.5297508355699557,0.23497342757130232,0.14571783461352703,0.30176119882898156,0.9237394913768482,0.07626050862315158,0.3770621716286497,0.03567228755424322,0.32906924327534615,0.0045266143397058485,0.23497342757130232,0.561524494500326,0.035695426837326905,0.034839835267924585,0.00201334230881816,5.993798847438909e-4,6745204.73962,0.06896551724137931,0,0.034482758620689655,0.896551724137931,high
Sixth Suffolk,26046.67269756387,49411.83426687692,4762.4616626837205,25232.69567915744,57,1870.4808441558441,64.49090909090908,229.2076923076923,4317.959332987273,12877.53814649403,17107.770998446,32512.21222323428,37.33095238095237,84289.83916083915,98348.22222222222,0,19.56910569105691,0,640.4981805981265,158.03003246753246,36.633445945945944,0,0,0,0,8.363636363636363,6.04054054054054,44.70945945945946,0,0,0,0,0,0,0,1.024390243902439,0,0,38.666666666666664,8.4375,70.98327134908017,0,89.41348745706708,0,97.29411764705883,30.134231972287925,72.06221846846846,0,8.5,113,0,0,0,284.86956536246845,0,430.9316610869464,5.0625,8.659854976928147,0,0,0,0,0,19,0,72.04545454545455,22.651275242591133,9,26.467905405405403,3.375,1.6875,66.09803921568627,0,4.852941176470589,0,0,0,3202.3346789392544,5,0,6.5,0,0,7186.668466669598,0,18122.20053031828,47985.96801423509,9606.86786567951,38379.10014855558,8335.530497443731,16804.589756975052,44649.372604193195,13323.26809791732,16964.130684129676,30287.398782046996,0.5271343005985953,0.20020160607846071,0.16869502258149177,0.3400924091627977,0.9036169829891091,0.09638301701089091,0.5106609793693109,0.0378549161735879,0.26061647654975745,0.001153569804596584,0.20020160607846071,0.5601052373697158,0.03317866575849726,0.046963667933849575,6.098585980340406e-4,4.584180202712157e-4,8003243.80933,0.07692307692307693,0,0,0.9230769230769231,high
Seventh Suffolk,22009.7895937396,41069.39190809189,11376.896819846817,12582.664718614718,36.333333333333336,4414.852014652014,14.333333333333332,573.6785714285714,2252.124458874459,9818.508658008659,13829.168981018978,20721.467665667664,33.88164556962026,74293.07407407407,119593.52083333333,17.216216216216218,64.53475935828877,0,221.34363157030978,184.22783393300418,60.21621621621621,0,12.526315789473685,1.3333333333333333,0,4.598039215686274,48.891176470588235,3.270053475935829,19.372549019607842,6,35.655749985018275,0,0,0,0,30.599610657660193,0,8.45053475935829,9.964795008912656,63.868044515103335,199.5456324553395,0,75.57246935828073,0,143.33311780680202,62.60085650243545,210.6362539713933,0,21.92156862745098,0.7000000000000001,2.6666666666666665,0.6666666666666666,106.80443946620417,894.6801158339147,1.6058823529411765,586.0065445079604,0,0.4117647058823529,0,2,2.2195121951219514,1.3333333333333333,4,50.94783407586398,0,212.3010132282578,98.57281070939607,1.1666666666666665,85.17626820356564,0.29411764705882354,50.5829346092504,25.372549019607842,26.90909090909091,46,0,0,0,1393.7850743717022,6,14.991228070175438,0.8333333333333333,19.375393969821214,0,1299.8242971927189,0,16050.418610935492,30394.237660700324,9149.285769618651,21244.95189108167,7269.347752247753,12114.470695970696,29692.495088245087,14154.467513292637,17346.007982444193,31500.475495736828,0.5359171044702762,0.3010204062939422,0.17700159204975896,0.29497565298949036,0.7229835580398448,0.2770164419601555,0.30637572493824916,0.10749737966736626,0.2390711963785887,8.846815510354461e-4,0.3010204062939422,0.5506586078293245,0.02538332495426601,0.06145437821542221,0.0015242703530290453,0.002400152671604916,5046279.8123,0.06451612903225806,0,0.06451612903225806,0.8709677419354839,high
Eighth Suffolk,22495.236188321483,42568.121417797876,28457.86631113984,1517.235994397759,0,5908.890260719673,8.25,248.84453781512607,1987.393837535014,4439.640476190476,21104.28550958845,27048.072958414137,36.24051094890511,135814.5596707819,210169.9406392694,0,17.147058823529413,0,608.3521870286577,428.0566725686931,56.37774936061381,0,0,12.666666666666668,0,31.401960784313726,248.86700767263426,143.11176470588234,87.7602269001246,0,63.86789297658863,0,0,0,8.347826086956522,26.519607843137255,10,35.11764705882353,44.92156862745098,281.48992720834156,881.2949158258621,46,585.8914748508099,1.6666666666666665,424.4244147157191,99.38959931798806,809.5237383247614,0,264.0043806151223,0,92.54782608695652,3.3333333333333335,242.11295822676897,2127.8408691904856,46.728900255754475,1101.445525233505,0,70.48627450980392,0,10,0,6.666666666666667,36.8005115089514,93.81434286089016,0,456.1281329923274,302.64481605351176,23.833333333333336,457.1040798928267,20.905882352941177,118.83333333333333,199.78118565151811,7,0,4,2.6666666666666665,11,289.23371368614335,126.61176470588235,42.28431372549019,255.15208866155157,179.97320667397395,57.582352941176474,172.73009377664107,0,9345.357321791593,32264.377799012582,6142.854299579363,26121.523499433224,22657.882062055593,24577.93598362422,14110.255106658049,15026.454812025146,17964.576157687152,32991.0309697123,0.5284526410628999,0.19039122148412727,0.5322734785421434,0.5773789203050924,0.3314746960094533,0.668525303990547,0.03564254056471934,0.13881021910093375,0.104294958958049,0,0.19039122148412727,0.5445290925942776,0.051797938158347274,0.3741934950963379,0.002334836398874603,0.007109658729900515,3879412.07171,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.8484848484848485,high
Ninth Suffolk,21718.697265742343,42804.02719830354,19989.216708595177,7168.446522246687,148.66666666666666,5300.413239935934,36,863.0960858892098,2295.175142451343,7003.012832518525,21110.506745646246,32437.275156186402,38.72677595628415,108610.98392282958,163856.8079710145,1.3846153846153846,139.05635062611807,0,488.0906239846602,344.8289340881582,23.359633980660114,0,0.979381443298969,0,0,30,138.40824386775682,42.80769230769231,12.511011912375398,0,145.6172607879925,0,0,12,0,20,0,17,50.131578947368425,170.9924145415084,622.4399936631987,16,406.2339088472036,0,185.29122244753194,116.09563838328005,519.0405913379625,0,304.65512162735376,13.299999999999999,44.20564853847545,0,42.3228636106395,1877.3153788321815,24.099999999999998,745.3648469133093,0,5.203508771929824,0,0,4.7804878048780495,0,35.54,53.809733906272065,0,305.32206568191157,249.3127876427956,28,188.61721777807173,12.533333333333333,18.98178137651822,19.816059379217275,50.50847457627118,0,7.674418604651163,14,0,2990.199036654965,40.578911195514564,26,17.396491228070175,46.29457364341085,8.533333333333333,755.1362402681476,0.3684210526315789,13206.809659131,42479.40282542953,9428.495554552275,33050.90727087725,19260.582880312537,23505.788648967133,22814.810489708365,15791.545411780156,16967.188768125383,32758.73417990554,0.507398454942649,0.22195452213156056,0.4499712793630758,0.5491489980620035,0.5330061674807222,0.46699383251927784,0.16747131032873455,0.12382977927240468,0.16360640086678752,0.0034731934445775417,0.22195452213156056,0.517943968010009,0.0633505816483319,0.3058511941676964,0.0027122597097097743,0.00582451708311868,5093782.509,0.029411764705882353,0,0.029411764705882353,0.9411764705882353,high
Tenth Suffolk,23509.365370740372,45169.066003440996,32773.07726995227,1458.9145299145298,32,3817.6612276612277,13.846153846153847,433.2307692307692,2678.2621406371404,3962.073912198912,18988.976981351985,33798.305222555224,44.98539325842697,156304.2056384743,195999.51675485008,0,579.9230769230769,0,553.6469561948693,300.45693218439123,65.57124842370743,0,42.53846153846154,0,0,80.28638746930378,34.73684210526316,51.319041614123584,0,0,57.72232292980244,0,10,0,0,4.444444444444445,0,31.721311475409838,41.46153846153847,152.7953216374269,979.651446916735,0,667.850804600562,0,103.57377049180329,201.4102564102564,874.986202370154,69,520.7478153138204,47.51201923076923,20.06895865135727,0,56.08636977058029,5197.93562767522,12.934426229508198,1095.504830046164,220.57377049180326,42.63934426229508,0,4.894736842105263,0,0,14,84.89998008893609,0,369.9074504251381,190.01214574898788,6,426.3344690014233,55.9978982765868,39.73414304993253,102.97344016172208,18,0,0,0,0,566.8254926605605,47.96777357433095,79.46153846153847,44.85040153978895,83.52290878520387,25.384615384615387,413.9387714043938,0,7504.872506968873,46297.746324941,2556.777979752608,43740.9683451884,24119.30844155844,29081.02521090021,12395.988733488733,16396.481505240994,18742.149598936077,35138.63110417707,0.5204749057452155,0.05522467469167607,0.5339784630419638,0.6438261355389728,0.274435356545659,0.7255646434543412,0.032298974917997846,0.08451937499372683,0.08771653396368832,7.08449450727235e-4,0.05522467469167607,0.5333773402660562,0.15114068128420477,0.4338834624138537,0.004459030797646179,0.004206687508980431,19463292.7767,0.15625,0.03125,0.21875,0.59375,high
Eleventh Suffolk,21487.992210567212,43724.20632423132,8205.180641580642,3321.0167027417033,0.7142857142857142,1043.4396825396825,3.125,385.8960317460318,2366.5122766122768,28398.321703296704,14842.787914862914,29598.926276501275,35.605982905982906,85186.64489795918,98281.54545454546,4.934210526315789,118.56855136733186,0,619.3992401386636,732.7360547444964,0,0,0,0,0,0,1068.3858659247398,51,15.545454545454545,4.304347826086957,75.40872685666736,0,0,0,0,0,0,1.6153846153846154,0,0,69.70704295704296,0,80.53892389075455,0,62.37267080745342,43.53042945501225,122.42355889724311,0,6.045454545454546,0,9.5,0,88.95215311004785,486.3286631556012,0,1008.7782814197952,0,0,0,0,0,0,0,9.5,0,165.95430579634126,68.11455211455211,3.238095238095238,70.00255841719257,0,4.0476190476190474,0,25,0,29,0,0,1013.3623460825979,0,3.642857142857143,26.414979757085018,37.39598997493734,0,475.9364223941859,194.99696356275302,22290.42148467056,42830.54846050677,8560.49348269914,34270.054977807624,6728.441053391053,11546.936474636474,35519.02568265068,10832.16813524051,10164.26416035268,20996.432295593193,0.49144384808784686,0.1998688737453971,0.15388366351345864,0.2640856734828215,0.8123423766520503,0.18765762334794972,0.0759537332276571,0.023864119449125903,0.6494874141959842,1.633616191884694e-5,0.1998688737453971,0.4840948222658758,0.09961386482233017,0.06156552534854659,9.955682015636341e-4,0.0015578224933222862,6143623.24832,0,0,0.06666666666666667,0.9333333333333333,high
Twelfth Suffolk,24063.62151642647,46151.729071564834,7832.882016341071,25916.01727293175,69,1105.1442185007973,52.90909090909091,269.3173076923077,3993.806875675065,6912.652289514751,16643.276503896857,33882.54123313907,42.48862559241705,121559.07365439093,154201.9203539823,0,13.300595238095237,0,279.95005278825323,88.6646615771616,9.284324324324325,0,0,0,0,35.84415584415584,9,16.29708578143361,16.73913043478261,0,18.168004711733523,0,0,0,0,8.32,0,0,51.67666666666666,57.9048178613396,95.16745899983583,0,162.82215982215982,0.08108108108108109,98.54911177161817,46.6109252746252,94.28985177774514,0,45.41510054763541,312.2850697292863,60,0,7.7142857142857135,1647.1068240885663,0,482.55968380635295,0.8135593220338984,8.830188679245284,0,0,0,0,33.70824240389458,7.125,0,135.84293072335728,8.051801801801801,3.2,37.24679245283019,0,26.21217391304348,52.08524380792688,0,0,0,0,0,2089.909840835387,18.036210570408684,0.1891891891891892,4.6151351351351355,11.601312551271533,0,9763.75629181924,0,12840.831764465633,46277.201985495834,5564.104219273393,40713.09776622244,12212.017263180576,21408.596213865254,38318.84705522376,15226.952636425558,16897.020722103312,32123.97335852887,0.5214023829770796,0.12023424019925168,0.26460584486973615,0.46387419593030144,0.8302797712260126,0.16972022877398746,0.5615394654606607,0.023945889801595812,0.1497810034115016,0.0014950685789692877,0.12023424019925168,0.5259941083103027,0.04429757723132575,0.09921675695839854,0.0010099497074605444,1.7446370837626333e-4,10471465.2632,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.7647058823529411,high
Thirteenth Suffolk,22023.172985347985,42866.68522588522,18323.708852258853,7738.489102564103,172.3846153846154,7965.506654456654,30.599999999999998,357.06428571428575,2428.8538766788765,5850.077838827839,18289.18812576313,32642.716575091574,40.656372549019615,105254.03867403315,141405.97651006712,25,89.55955610926542,0,343.88914921580175,117.75059523809523,14.309868007542427,0,0,0,0,5.87,45.518030888030886,23.590540540540538,0,0,55.989843960182945,0,0,51.10714285714286,0,6,0,8.678571428571429,42.46666666666666,129.39,457.99752848701513,0,178.77478731027296,0.85,89.27296267344147,216.1533369540844,250.73264735074056,0,24.73860465116279,0,0,0,18.42857142857143,3913.456737644309,0,671.8869963874004,25.433050847457626,79.13648648648649,0,0,0,0,19.20825396825397,4.875,0,214.2357991878922,42.93666666666667,0,97.7945945945946,0,49.4,88.13589786196965,0,3.9705882352941178,2.0930232558139537,0,0,1723.870127506176,24.860912698412697,0,0,15.249169435215947,15,1705.877806017065,0,12036.897119586167,41968.035893061264,6160.406385039434,35807.62950802184,14845.610866910867,20603.462423687422,24542.976373626374,15074.739391037678,16227.580223450448,31302.319614488126,0.51375964503197,0.14678805557488472,0.3463204768150882,0.4806404394255784,0.5725419692308281,0.42745803076917194,0.18052455098373654,0.1858204480351714,0.1364714301560981,0.004021412303662804,0.14678805557488472,0.5184146230472835,0.12362428328522213,0.22450203651450418,0.0050424551330495535,0.001001632536791979,8339327.84425,0.05555555555555555,0,0.05555555555555555,0.8888888888888888,high
Fourteenth Suffolk,25521.90944170772,47697.07775041051,15856.578899835797,16060.654597701148,63,1145.0689655172414,0,461,1342.5431034482758,12768.232183908045,18210.001724137932,34270.07315270935,40.702093023255806,108696.17085427136,129799.24403183024,0,214.015947467167,0,667.8979244130338,154.83012348453525,42.32432432432432,0,9,25,0,17.79220779220779,103,10.216216216216216,0,0,13.618394837144837,0,0,0,0,6.445799457994579,0,0,11,39.4024024024024,387.1802689284307,0,152.0481155229631,0.08108108108108109,42.08108108108108,141.73003596246065,174.35788729906378,0,133.76523582405935,101.71875,0,0,3.58974358974359,1386.7344307239396,0,950.1870517235026,0,0.8414634146341463,0,0,0,0,17.54054054054054,19.46153846153846,0,82.41431241431242,417.5985497692815,0,82.40170940170941,2.5128205128205128,70.51282051282051,107.08807605682607,0,0,0,0,0,1638.9552804091452,43.17717717717718,0.1891891891891892,0.13513513513513514,55.94871794871795,0,5784.408104031714,0,11474.121417012648,44451.953931690834,4103.14577319971,40348.80815849112,14381.602216748768,22078.158210180623,31840.49885057471,14604.329684992885,16812.450937494024,31416.78062248691,0.5350832932629308,0.09230518369349973,0.30151956671234414,0.4628828274493316,0.6675565957560297,0.3324434042439702,0.33672198288002914,0.024007109439894064,0.2676942233384131,0.0013208356354589832,0.09230518369349973,0.535142385832504,0.10423382918488543,0.14354641403665558,0.00297146162085875,0.00875522295001998,14579983.7292,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.6923076923076923,high
Fifteenth Suffolk,23788.65667469785,44873.95442449708,22188.53461195667,5943.422258134023,21.285714285714285,4176.006135531135,27.153846153846153,528.0192307692307,1904.6880736910148,10084.844553975436,20118.830727605728,33786.52499657206,36.01424332344213,127818.59420289854,159011.33082706766,0,24.81818181818182,0,561.8131121477677,144.65421826625388,49.55782224532225,0,1.9352226720647772,10,0,24.959514170040485,92.76315789473685,62.68356643356643,54,0,22.380835380835382,0,0,0,0,25.714114832535884,0,11.431818181818182,16.652097902097903,130.71612731152206,513.5969515198424,0,402.4741355728198,0,72.13985516617096,75.0833697826732,466.0421243131189,0,186.662181471779,21.76923076923077,137.2753036437247,0,139.8625844283739,1403.4081104157535,18,932.3717583980742,0.9375,0,0,26.105263157894736,0,0,61,158.31578947368422,0,114.79186602870811,127.46173678739467,26,212.48427754677755,16.16346153846154,180.01290485829958,65.21052631578948,22.09090909090909,0,0,10,0,1014.5537816348575,49.23076923076923,39.38056680161944,56.66599190283401,11.68946274209432,0.6153846153846154,1211.4658827047565,33,12291.11868101932,43736.38706203741,7272.534385508748,36463.852676528666,22196.819042232277,26168.54682768212,22685.4198125404,15162.457689685532,18285.38045098049,33447.83814066602,0.5301216926340553,0.1662810962229939,0.494648161208517,0.5831566921901691,0.5055364543525995,0.49446354564740025,0.13244703602251415,0.09306080083843507,0.22473714838178005,4.7434451807737784e-4,0.1662810962229939,0.5466834769434336,0.06373727781698854,0.33260104025684567,0.0016732059999081457,0.0028404391460943364,7432262.73579,0.12903225806451613,0,0.03225806451612903,0.8387096774193549,high
Sixteenth Suffolk,18219.820350579226,37629.093212032545,19026.171695135246,2187.5035730825393,9.285714285714286,1766.5387876822451,0,770.8068329547095,1637.3595759503653,12231.427032941727,13116.137376228908,28032.756877510416,41.722368421052636,109850.28865979382,116480.85257985258,0,165.63811712631937,0,601.8584856837401,898.8495280416413,24.144736842105264,0,0,0,0,0,1326.0893319133825,0,0,0,62.221084337349396,0,0,40.833333333333336,0,0,0,70.14629486421326,5.204819277108434,2.3820224719101124,251.47394407682174,0,349.82205778717406,4.337349397590361,41.7856987412994,69.83110189171062,81.04773884617912,0,47.555747333904904,0,0,0,0,1613.4665827866072,0,4397.827466004008,0,2.6301369863013697,0,0,0,0,0,17.63013698630137,0,259.6529176364155,257.15966819472834,0,61.59872711558105,0,12.50561797752809,40.4789013732834,0,0,0,0,0,358.631120320467,35.76836484514838,0,68.26923076923077,12.035416572657674,0,973.0063492321466,289.5790598290598,10253.231393419794,38515.91917175138,3765.6248616211183,34750.294310130266,7466.195303552779,13741.483599656747,18602.9215168973,12005.403472545237,12212.674858486842,24218.078331032077,0.48419504153113974,0.09776801235949549,0.19841549891947263,0.36518242739005663,0.49437602474429804,0.505623975255702,0.05813330554516386,0.046946089764325336,0.3250523993235776,2.467695469936283e-4,0.09776801235949549,0.5042792698724576,0.3059601852592581,0.12055055408623729,0.0018557742409105126,0.006834064981201757,15723738.2531,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,high
Seventeenth Suffolk,20660.26884385188,41081.85716265244,23386.72572087874,2074.8569635636723,47.08571428571429,8516.44917165335,36,373.9463203463204,1972.7549869275317,4674.038284997112,20029.16392742482,30491.388070331715,31.62730061349694,113748.47422680413,148985.81196581197,0,96.8025078369906,0,559.7855006575459,392.20713802203454,71.74866310160428,0,0,10,0,63,307.64353299540716,11.638383838383838,31.395604395604394,0,125.39393939393939,0,0,58.42443019281016,0,4,0,6.896551724137931,65.59281894576011,239.35209566367283,717.6159352095596,42,340.10542010492395,4.100899100899101,189.86366188090327,135.43790402794724,490.6833545371657,0,123.22364890011947,0,79.84950584007188,0,156.44917076762917,1734.5395473438882,33.742035742035746,974.651395690601,0,3.8461538461538467,0,2.074074074074074,0,0,0,4.911512497719394,0,200.46331057596703,122.84571204611392,0.8,426.60542823584234,0,137.80649895178198,107.48475409984843,0,11.38888888888889,3.1818181818181817,0,0,241.17012574494717,70.9461031630843,29.196653923623956,258.6867690144146,172.48429602185965,6.041329739442947,221.02322263776537,4.090909090909091,11716.280120631607,38877.223949010775,7494.673445593875,31382.550503416904,23088.92867200058,26010.740743075432,17695.1314417737,14626.883903494961,15595.879236070055,30222.763139565017,0.5029049383540078,0.1927779991550702,0.5620225147219183,0.6331442281222336,0.4307286151089674,0.5692713848910326,0.05050543249174058,0.20730438592234976,0.11377378258464627,0.0011461437612056147,0.1927779991550702,0.5160308858607731,0.0741670551257485,0.3387550775893219,0.00329678143545745,0.002990266763251226,5145126.41914,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.8275862068965517,high
