City/Town,Ward,Pct,State Rep,State Senate,US House,Gov Council,Clinton_16,Trump_16,Obama_12,Romney_12,County
Braintree,-,5A,5th Norfolk,Norfolk and Plymouth,8th Congressional,4th District,837,686,817,778,Norfolk
Braintree,-,5B,5th Norfolk,Norfolk and Plymouth,8th Congressional,4th District,994,762,857,851,Norfolk
Braintree,-,6A,5th Norfolk,Norfolk and Plymouth,8th Congressional,4th District,960,864,916,1035,Norfolk
Braintree,-,6B,5th Norfolk,Norfolk and Plymouth,8th Congressional,4th District,889,785,862,823,Norfolk
Hanover,-,1,5th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,885,1033,794,1208,Plymouth
Hanover,-,2,5th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,958,1125,902,1223,Plymouth
Hanover,-,3,5th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,964,994,911,1153,Plymouth
Hanover,-,4,5th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,943,1115,752,1327,Plymouth
Norwell,-,1,5th Plymouth,Plymouth and Norfolk,9th Congressional,4th District,1003,926,910,1124,Plymouth
Norwell,-,2,5th Plymouth,Plymouth and Norfolk,9th Congressional,4th District,1130,991,896,1291,Plymouth
Norwell,-,3,5th Plymouth,Plymouth and Norfolk,9th Congressional,4th District,1144,920,923,1273,Plymouth
Rockland,-,1,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,811,753,813,686,Plymouth
Rockland,-,2,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,852,829,865,756,Plymouth
Rockland,-,3,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,583,515,629,496,Plymouth
Rockland,-,4,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,672,633,746,571,Plymouth
Rockland,-,5,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,705,774,819,733,Plymouth
Rockland,-,6,5th Plymouth,Norfolk and Plymouth,9th Congressional,4th District,780,809,725,809,Plymouth
Barre,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,639,712,708,662,Worcester
Barre,-,2,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,562,717,637,617,Worcester
Brookfield,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,708,936,830,858,Worcester
E. Brookfield,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,417,664,470,663,Worcester
Hardwick,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,568,709,710,560,Worcester
Hubbardston,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,1040,1376,1160,1381,Worcester
New Braintree,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,246,326,284,257,Worcester
N. Brookfield,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,907,1413,1051,1273,Worcester
Oakham,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,435,633,509,609,Worcester
Spencer,-,2,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,517,670,586,602,Worcester
Spencer,-,3,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,542,859,673,752,Worcester
Spencer,-,4,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,613,768,699,741,Worcester
Spencer,-,1,6th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,593,748,659,690,Worcester
W. Brookfield,-,1,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,869,1008,965,951,Worcester
Fall River,5,B,6th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,385,138,444,74,Bristol
Fall River,5,B1,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,65,38,101,13,Bristol
Fall River,5,C,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,541,244,656,134,Bristol
Fall River,6,C,6th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,625,439,794,280,Bristol
Fall River,6,C1,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,15,4,19,5,Bristol
Fall River,7,A,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,689,443,814,359,Bristol
Fall River,7,B,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,535,316,621,223,Bristol
Fall River,7,C,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,663,324,802,186,Bristol
Fall River,8,A,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,600,338,724,234,Bristol
Fall River,8,B,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,881,563,1130,469,Bristol
Fall River,8,C,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,902,661,1110,500,Bristol
Fall River,9,A,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,986,794,1214,651,Bristol
Fall River,9,B,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,676,503,786,348,Bristol
Fall River,9,C,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,797,481,836,380,Bristol
Fall River,1,B,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,601,434,840,270,Bristol
Fall River,1,C,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,622,481,844,317,Bristol
Fall River,2,A,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,510,317,678,154,Bristol
Fall River,2,B,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,491,276,644,160,Bristol
Fall River,2,C,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,567,372,736,241,Bristol
Fall River,3,A,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,674,458,905,278,Bristol
Fall River,3,B,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,663,410,892,271,Bristol
Fall River,3,C,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,641,456,839,304,Bristol
Fall River,4,A,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,551,267,658,195,Bristol
Fall River,4,B,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,561,215,730,137,Bristol
Fall River,4,C,7th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,679,229,811,110,Bristol
Fall River,5,A,7th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,438,180,561,90,Bristol
Fall River,1,A,8th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,816,640,1042,444,Bristol
Fall River,6,A,8th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,714,517,905,372,Bristol
Fall River,6,B,8th Bristol,1st Bristol and Plymouth,9th Congressional,1st District,579,312,742,191,Bristol
Freetown,-,1,6th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,665,910,728,798,Bristol
Freetown,-,2,8th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,707,875,851,687,Bristol
Freetown,-,3,8th Bristol,1st Bristol and Plymouth,4th Congressional,1st District,663,864,739,762,Bristol
Beverly,1,1,6th Essex,2nd Essex,6th Congressional,5th District,941,640,939,683,Essex
Beverly,1,2,6th Essex,2nd Essex,6th Congressional,5th District,1072,705,1090,764,Essex
Beverly,2,1,6th Essex,2nd Essex,6th Congressional,5th District,1111,435,1001,452,Essex
Beverly,2,2,6th Essex,2nd Essex,6th Congressional,5th District,1336,484,1165,598,Essex
Beverly,3,1,6th Essex,2nd Essex,6th Congressional,5th District,916,396,830,420,Essex
Beverly,3,2,6th Essex,2nd Essex,6th Congressional,5th District,1005,607,1042,617,Essex
Beverly,4,1,6th Essex,2nd Essex,6th Congressional,5th District,741,332,629,459,Essex
Beverly,4,2,6th Essex,2nd Essex,6th Congressional,5th District,1489,557,1347,728,Essex
Beverly,5,1,6th Essex,2nd Essex,6th Congressional,5th District,1117,676,1084,811,Essex
Beverly,5,2,6th Essex,2nd Essex,6th Congressional,5th District,1073,661,985,806,Essex
Beverly,6,1,6th Essex,2nd Essex,6th Congressional,5th District,1250,581,1035,944,Essex
Beverly,6,2,6th Essex,2nd Essex,6th Congressional,5th District,1134,830,1011,1046,Essex
Chicopee,2,A,6th Hampden,Hampden,1st Congressional,8th District,677,279,706,246,Hampden
Chicopee,3,A,6th Hampden,Hampden,1st Congressional,8th District,658,509,771,363,Hampden
Chicopee,4,A,6th Hampden,Hampden,1st Congressional,8th District,659,463,751,442,Hampden
Chicopee,6,BE,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,580,798,699,671,Hampden
Chicopee,6,BW,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,136,145,160,104,Hampden
Chicopee,1,A,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,660,640,807,529,Hampden
Chicopee,1,B,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,833,750,1029,666,Hampden
Chicopee,2,B,8th Hampden,Hampden,1st Congressional,8th District,753,658,860,546,Hampden
Chicopee,3,B,8th Hampden,Hampden,1st Congressional,8th District,617,395,681,290,Hampden
Chicopee,4,B,8th Hampden,Hampden,1st Congressional,8th District,708,460,796,417,Hampden
Chicopee,5,B,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,655,524,803,411,Hampden
Chicopee,6,AN,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,188,147,225,164,Hampden
Chicopee,6,AS,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,401,374,466,350,Hampden
Chicopee,7,A,8th Hampden,2nd Hampden and Hampshire,1st Congressional,8th District,602,355,686,261,Hampden
Chicopee,7,B,8th Hampden,2nd Hampden and Hampshire,1st Congressional,8th District,695,400,677,305,Hampden
Chicopee,8,A,8th Hampden,2nd Hampden and Hampshire,1st Congressional,8th District,704,558,835,495,Hampden
Chicopee,8,B,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,617,543,756,439,Hampden
Chicopee,9,A,8th Hampden,2nd Hampden and Hampshire,1st Congressional,8th District,697,564,819,478,Hampden
Chicopee,9,B,8th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,801,763,983,614,Hampden
Chicopee,5,A,9th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,697,516,792,450,Hampden
W. Springfield,-,1,6th Hampden,Hampden,1st Congressional,8th District,458,246,445,166,Hampden
W. Springfield,-,2,6th Hampden,Hampden,1st Congressional,8th District,576,373,541,303,Hampden
W. Springfield,-,3,6th Hampden,Hampden,1st Congressional,8th District,675,584,731,551,Hampden
W. Springfield,-,4,6th Hampden,Hampden,1st Congressional,8th District,776,674,906,613,Hampden
W. Springfield,-,5,6th Hampden,Hampden,1st Congressional,8th District,929,1044,1030,1047,Hampden
W. Springfield,-,6,6th Hampden,Hampden,1st Congressional,8th District,858,993,952,935,Hampden
W. Springfield,-,7,6th Hampden,Hampden,1st Congressional,8th District,807,1082,923,1069,Hampden
W. Springfield,-,8,6th Hampden,Hampden,1st Congressional,8th District,632,541,647,488,Hampden
Avon,-,1,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1254,1068,1222,1131,Norfolk
Canton,-,1,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1102,715,1047,844,Norfolk
Canton,-,2,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1255,831,1155,970,Norfolk
Canton,-,3,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1276,739,1046,842,Norfolk
Canton,-,4,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1245,991,1071,1234,Norfolk
Canton,-,5,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1248,801,1092,1021,Norfolk
Canton,-,6,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1182,654,1077,868,Norfolk
Stoughton,-,1,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1220,642,1147,706,Norfolk
Stoughton,-,5,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,908,598,906,588,Norfolk
Stoughton,-,7,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,982,483,958,586,Norfolk
Stoughton,-,8,6th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,856,419,802,455,Norfolk
Stoughton,-,2,8th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1032,597,997,705,Norfolk
Stoughton,-,3,8th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1058,628,991,707,Norfolk
Stoughton,-,4,8th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1084,839,1055,1010,Norfolk
Stoughton,-,6,8th Norfolk,"Norfolk, Bristol and Plymouth",8th Congressional,2nd District,1311,714,1263,837,Norfolk
Hanson,-,1,6th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,829,1060,758,1030,Plymouth
Hanson,-,2,6th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,864,1045,945,1054,Plymouth
Hanson,-,3,6th Plymouth,2nd Plymouth and Bristol,9th Congressional,4th District,739,1019,810,919,Plymouth
Pembroke,-,1,6th Plymouth,Plymouth and Barnstable,9th Congressional,1st District,1049,1035,972,1105,Plymouth
Pembroke,-,2,6th Plymouth,Plymouth and Barnstable,9th Congressional,1st District,865,927,936,949,Plymouth
Pembroke,-,3,6th Plymouth,Plymouth and Barnstable,9th Congressional,1st District,893,1034,964,945,Plymouth
Pembroke,-,4,6th Plymouth,Plymouth and Barnstable,9th Congressional,1st District,948,954,889,1010,Plymouth
Pembroke,-,5,6th Plymouth,Plymouth and Barnstable,9th Congressional,1st District,875,963,822,1070,Plymouth
Charlton,-,1,6th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,712,945,728,865,Worcester
Charlton,-,2,6th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,652,1029,746,989,Worcester
Charlton,-,3,6th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,701,1001,756,933,Worcester
Charlton,-,4,7th Worcester,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,644,881,684,875,Worcester
Dudley,-,1,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,843,1076,966,999,Worcester
Dudley,-,2,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,663,954,815,792,Worcester
Dudley,-,3,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,607,841,690,758,Worcester
Southbridge,-,1,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,769,510,880,455,Worcester
Southbridge,-,2,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,722,411,810,330,Worcester
Southbridge,-,3,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,685,600,859,530,Worcester
Southbridge,-,4,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,811,764,950,749,Worcester
Southbridge,-,5,6th Worcester,Worcester and Norfolk,1st Congressional,7th District,727,301,785,231,Worcester
Salem,1,1,7th Essex,2nd Essex,6th Congressional,5th District,1270,468,1179,482,Essex
Salem,1,2,7th Essex,2nd Essex,6th Congressional,5th District,836,83,703,45,Essex
Salem,2,1,7th Essex,2nd Essex,6th Congressional,5th District,1332,350,1160,400,Essex
Salem,2,2,7th Essex,2nd Essex,6th Congressional,5th District,1428,298,1288,383,Essex
Salem,3,1,7th Essex,2nd Essex,6th Congressional,5th District,939,329,920,322,Essex
Salem,3,2,7th Essex,2nd Essex,6th Congressional,5th District,902,476,881,462,Essex
Salem,4,1,7th Essex,2nd Essex,6th Congressional,5th District,941,503,874,474,Essex
Salem,4,2,7th Essex,2nd Essex,6th Congressional,5th District,890,590,839,603,Essex
Salem,5,1,7th Essex,2nd Essex,6th Congressional,5th District,1145,392,1081,431,Essex
Salem,5,2,7th Essex,2nd Essex,6th Congressional,5th District,1066,277,906,275,Essex
Salem,6,1,7th Essex,2nd Essex,6th Congressional,5th District,1102,459,1026,519,Essex
Salem,6,2,7th Essex,2nd Essex,6th Congressional,5th District,972,402,854,408,Essex
Salem,7,1,7th Essex,2nd Essex,6th Congressional,5th District,1067,366,975,425,Essex
Salem,7,2,7th Essex,2nd Essex,6th Congressional,5th District,1060,465,919,496,Essex
Ludlow,-,1,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,814,838,1017,696,Hampden
Ludlow,-,2,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,653,581,742,491,Hampden
Ludlow,-,3,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,713,1116,851,923,Hampden
Ludlow,-,4,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,828,800,999,655,Hampden
Ludlow,-,5,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,569,688,648,589,Hampden
Ludlow,-,6,7th Hampden,1st Hampden and Hampshire,1st Congressional,8th District,906,1074,983,941,Hampden
Ashland,-,1,7th Middlesex,2nd Middlesex and Norfolk,5th Congressional,2nd District,1121,536,952,668,Middlesex
Ashland,-,2,7th Middlesex,2nd Middlesex and Norfolk,5th Congressional,2nd District,1166,588,948,769,Middlesex
Ashland,-,3,7th Middlesex,2nd Middlesex and Norfolk,5th Congressional,2nd District,1139,565,978,697,Middlesex
Ashland,-,4,7th Middlesex,2nd Middlesex and Norfolk,5th Congressional,2nd District,1147,576,1130,623,Middlesex
Ashland,-,5,7th Middlesex,2nd Middlesex and Norfolk,5th Congressional,2nd District,1111,503,971,652,Middlesex
Abington,-,1,7th Plymouth,Norfolk and Plymouth,8th Congressional,4th District,818,717,844,705,Plymouth
Abington,-,2,7th Plymouth,Norfolk and Plymouth,8th Congressional,4th District,739,785,742,741,Plymouth
Abington,-,3,7th Plymouth,Norfolk and Plymouth,8th Congressional,4th District,773,808,815,801,Plymouth
Abington,-,4,7th Plymouth,Norfolk and Plymouth,8th Congressional,4th District,877,878,899,904,Plymouth
Abington,-,5,7th Plymouth,Norfolk and Plymouth,8th Congressional,4th District,908,829,844,910,Plymouth
Whitman,-,1,7th Plymouth,2nd Plymouth and Bristol,8th Congressional,4th District,940,939,988,961,Plymouth
Whitman,-,2,7th Plymouth,2nd Plymouth and Bristol,8th Congressional,4th District,766,938,816,920,Plymouth
Whitman,-,3,7th Plymouth,2nd Plymouth and Bristol,8th Congressional,4th District,838,1052,962,879,Plymouth
Whitman,-,4,7th Plymouth,2nd Plymouth and Bristol,8th Congressional,4th District,849,886,889,896,Plymouth
Auburn,-,1,7th Worcester,2nd Worcester,2nd Congressional,7th District,934,841,910,873,Worcester
Auburn,-,2,7th Worcester,2nd Worcester,2nd Congressional,7th District,959,822,939,806,Worcester
