city_town,ward,precinct,State_Rep,State_Senate,Gov_Council,US_House,Biden_20,Trump_20,Clinton_16,Trump_16,Harris_24,Trump_24
Leominster,4,A,Fourth Worcester,Worcester and Middlesex,Seventh,2,967.6908305034812,801.1386441518972,753.933505838024,780.2047758601975,862,811
Leominster,4,B,Fourth Worcester,Worcester and Middlesex,Seventh,2,896,742,690,714,789,741
Leominster,4,C,Fourth Worcester,Worcester and Middlesex,Seventh,2,777.2117806138604,514.6777926168218,580.9454753215589,481.12665100234966,660,591
Leominster,5,A,Fourth Worcester,Worcester and Middlesex,Seventh,2,787.5043991570637,524.0424959659474,643.2450624541456,511.42634525943663,653,543
Leominster,5,B,Fourth Worcester,Worcester and Middlesex,Seventh,2,884.70582226762,569.7620020429009,750.1389172625128,592.6670071501532,817,619
Leominster,5,C,Fourth Worcester,Worcester and Middlesex,Seventh,2,689.9433456841533,417.9599340413728,589.7417381156134,379.7575585179055,558,441
Leverett,-,1,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,1193,163,996,185,1079,160
Lexington,-,1,Fifteenth Middlesex,Fourth Middlesex,Third,5,1677.4069254708131,361.95998604150935,1428.17315736482,320.2218908034141,1469,361
Lexington,-,2,Fifteenth Middlesex,Fourth Middlesex,Third,5,1968.0690476190475,298.95952380952383,1775.2547619047618,308.697619047619,1825,305
Lexington,-,3,Fifteenth Middlesex,Third Middlesex,Third,5,1573.2020947393478,287.06688883599145,1315.4084741728161,264.40371340157105,1394,268
Lexington,-,4,Fifteenth Middlesex,Fourth Middlesex,Third,5,1895,355,1668,343,1647,331
Lexington,-,5,Fifteenth Middlesex,Fourth Middlesex,Third,5,1783.8142719846228,439.6528111484863,1466.4428159538684,439.6528111484863,1497,452
Lexington,-,6,Twenty-First Middlesex,Fourth Middlesex,Third,5,1922.7097549255168,393.42767900048057,1618.1292647765497,400.42767900048057,1686,387
Lexington,-,7,Fifteenth Middlesex,Fourth Middlesex,Third,5,1792,440,1546,415,1545,438
Lexington,-,8,Fifteenth Middlesex,Third Middlesex,Third,5,1879.205440753943,390.1788576492061,1581.827644586092,398.98694192358346,1569,364
Lexington,-,9,Fifteenth Middlesex,Third Middlesex,Third,5,1816.592464506709,370.7542535148025,1500.763881241092,388.6093446748455,1730,373
Leyden,-,1,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,326.4420485175202,153.3288409703504,302.70080862533695,137.50134770889488,315,159
Lincoln,-,1,Thirteenth Middlesex,Third Middlesex,Third,5,2139,354,1873,334,2039,331
Lincoln,-,2,Fourteenth Norfolk,Third Middlesex,Third,5,1354,329,1123,291,1219,303
Littleton,-,1,Second Middlesex,Middlesex and Worcester,Third,3,1485.1979983536755,701.529825122438,1164.2832116356058,644.9647810921409,1465,708
Littleton,-,2,Second Middlesex,Middlesex and Worcester,Third,3,1453,673,1145,651,1377,683
Littleton,-,3,Second Middlesex,Middlesex and Worcester,Third,3,1540.8020016463245,605.470174877562,1135.7167883643945,580.0352189078591,1453,623
Longmeadow,-,A,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1425,649,1125,624,1307,649
Longmeadow,-,B,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1263,604,1028,616,1162,621
Longmeadow,-,C,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1378,794,1055,782,1205,783
Longmeadow,-,D,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1248.7416927899687,734.0401253918495,1019.1504702194358,809.5492163009404,1136,798
Longmeadow,-,E,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1364.2583072100313,711.9598746081505,1083.849529780564,625.4507836990596,1150,649
Lowell,1,1,Sixteenth Middlesex,First Middlesex,Fifth,3,724.1831072881921,362.6555094622891,621.9051821060295,371.15227935905904,557,397
Lowell,1,1A,Eighteenth Middlesex,First Middlesex,Fifth,3,0,0,0,0,0,0
Lowell,1,2,Sixteenth Middlesex,First Middlesex,Fifth,3,900.6025955545699,555.8579929497752,702.5459696831095,530.7891654769991,699,589
Lowell,1,3,Sixteenth Middlesex,First Middlesex,Fifth,3,1083.8873020066148,618.9024630958294,841.4758810733947,593.6448322084838,1218,857
Lowell,1,4,Sixteenth Middlesex,First Middlesex,Fifth,3,945.6356435643564,614.5425742574257,821.7530410183875,529.2543140028289,502,477
Lowell,2,1,Sixteenth Middlesex,First Middlesex,Fifth,3,680.3327649412796,347.7951475238566,632.2022107590273,288.9782002369337,541,370
Lowell,2,2,Sixteenth Middlesex,First Middlesex,Fifth,3,738.2357356532071,427.41383112843425,643.9315231562837,369.91028063939086,570,375
Lowell,2,3,Sixteenth Middlesex,First Middlesex,Fifth,3,945.8497523390204,487.11227297743534,852.4782608695652,454.7396807925151,747,443
Lowell,2,4,Sixteenth Middlesex,First Middlesex,Fifth,3,802.387570621469,407.6033898305085,752.2700564971751,383.1333333333333,651,455
Lowell,3,1,Seventeenth Middlesex,First Middlesex,Fifth,3,846.6267473782456,327.06539990181875,827.4321583612314,291.093350316375,630,321
Lowell,3,2,Seventeenth Middlesex,First Middlesex,Fifth,3,1381.423988349755,885.061630492037,1163.2891154644606,901.653727845944,1322,850
Lowell,3,3,Seventeenth Middlesex,First Middlesex,Fifth,3,1163.264378775816,616.1740383084344,994.8472757926288,592.012311150658,1098,608
Lowell,3,4,Seventeenth Middlesex,First Middlesex,Fifth,3,885.096915996042,475.39562714634025,752.9287675237297,431.90398261585653,677,476
Lowell,4,1,Seventeenth Middlesex,First Middlesex,Fifth,3,833.450047067227,210.28812983546817,707.9659122030841,149.44209474064786,486,206
Lowell,4,2,Seventeenth Middlesex,First Middlesex,Fifth,3,967.2837274788856,239.82209244648715,814.5576193683646,172.25671127655812,956,354
Lowell,4,3,Eighteenth Middlesex,First Middlesex,Fifth,3,500.3858676271563,116.19598617941772,585.4785005108083,98.59242206610035,282,73
Lowell,4,3A,Seventeenth Middlesex,First Middlesex,Fifth,3,80.11796195153907,18.60441351749104,93.74234418291032,15.785865330808203,187,34
Lowell,4,4,Sixteenth Middlesex,First Middlesex,Fifth,3,436.19296548285183,250.51888642156248,430.0530853560418,231.16932203637563,447,340
Lowell,4,4A,Eighteenth Middlesex,First Middlesex,Fifth,3,145.76655098774535,83.71816356675629,143.71473167751742,77.2519445152368,7,0
Lowell,5,1,Seventeenth Middlesex,First Middlesex,Fifth,3,670.1793137808943,322.7577821081917,657.4422357788079,238.04001687303077,649,396
Lowell,5,1A,Eighteenth Middlesex,First Middlesex,Fifth,3,81.25898267927948,39.134256290260176,79.7146168961623,28.86226001058709,177,65
Lowell,5,2,Seventeenth Middlesex,First Middlesex,Fifth,3,757.1189882872243,356.39485821823337,664.7761882595992,276.71591644012784,553,397
Lowell,5,3,Seventeenth Middlesex,First Middlesex,Fifth,3,605.6801363567671,235.98871464191663,550.3452306355941,176.6642847845493,429,263
Lowell,5,4,Seventeenth Middlesex,First Middlesex,Fifth,3,876.5636065765904,533.2064125243744,721.1226772572777,459.50632843521,694,539
Lowell,6,1,Eighteenth Middlesex,First Middlesex,Fifth,3,788.9568722279314,385.6328215744936,763.0889590844656,302.4239900888162,638,349
Lowell,6,2,Eighteenth Middlesex,First Middlesex,Fifth,3,555.8880124539628,259.1255884820452,569.1892172317965,170.08135576937707,407,274
Lowell,6,3,Seventeenth Middlesex,First Middlesex,Fifth,3,450.93630906108217,196.40556888344045,481.382291193021,133.85712168572954,334,170
Lowell,6,3A,Eighteenth Middlesex,First Middlesex,Fifth,3,121.14459460626644,52.76459788820101,129.3239451900398,35.96088054107618,66,69
Lowell,6,4,Eighteenth Middlesex,First Middlesex,Fifth,3,451.73522709195174,213.722664536056,474.27450600639486,160.86383736263335,398,250
Lowell,6,4A,Seventeenth Middlesex,First Middlesex,Fifth,3,276.65379461681425,130.88903099310616,290.45740493020287,98.51698152806615,172,102
Lowell,7,1,Eighteenth Middlesex,First Middlesex,Fifth,3,629.7408035157484,234.8400042037206,656.6489866577253,189.4433450759873,484,247
Lowell,7,2,Eighteenth Middlesex,First Middlesex,Fifth,3,593.6391660100348,177.07288550922368,738.764088935247,126.6642666444002,517,259
Lowell,7,3,Eighteenth Middlesex,First Middlesex,Fifth,3,700.8349900461349,231.7127048890623,764.646113960529,140.83062280357018,585,234
Lowell,7,4,Eighteenth Middlesex,First Middlesex,Fifth,3,514.0965378927884,251.71685122029365,564.7379451070412,157.27578077984367,352,215
Lowell,8,1,Eighteenth Middlesex,First Middlesex,Fifth,3,693.5457078557166,312.8395621696983,630.2372991511143,258.41032164842784,659,371
Lowell,8,2,Eighteenth Middlesex,First Middlesex,Fifth,3,794.8250797586225,319.41801413194395,706.765253493197,262.95422641434806,628,328
Lowell,8,3,Eighteenth Middlesex,First Middlesex,Fifth,3,969.1235933725422,511.8366220608641,864.7777754400012,438.0919206316947,981,627
Lowell,8,4,Eighteenth Middlesex,First Middlesex,Fifth,3,914.2924339162812,514.9396528717895,831.0459255015334,428.6949271917501,745,516
Lowell,8,4A,Seventeenth Middlesex,First Middlesex,Fifth,3,37.062226829393225,20.873857761717847,33.68770368650031,17.37779734667005,35,10
Ludlow,-,1,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,939.617705102904,966.796729630674,790.1330702001692,813.4293769382577,888,1013
Ludlow,-,2,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,804.3822948970961,677.2032703693262,676.8669297998308,605.5706230617424,677,688
Ludlow,-,3,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,942,1276,713,1116,904,1377
Ludlow,-,4,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,945,908,828,800,903,913
Ludlow,-,5,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,750.7629310344828,779.823275862069,596.3362068965517,720.4051724137931,659,813
Ludlow,-,6,Seventh Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1085.2370689655172,1087.1767241379312,878.6637931034483,1041.594827586207,994,1126
Lunenburg,-,A,First Middlesex,Worcester and Middlesex,Seventh,3,977.0771962372154,707.7324441766151,726.2712344578946,700.1586584085197,961,788
Lunenburg,-,B,Third Worcester,Worcester and Middlesex,Seventh,3,949.4328919439916,668.575808755599,720.1144117213124,600.213987666248,912,769
Lunenburg,-,B1,First Middlesex,Worcester and Middlesex,Seventh,3,34.583053062378106,24.35284564775875,26.23013708799384,21.86276919661207,42,37
Lunenburg,-,C,First Middlesex,Worcester and Middlesex,Seventh,3,953.8151220979508,757.5638129042686,666.7240197402783,706.0971344021523,887,777
Lunenburg,-,C1,Third Worcester,Worcester and Middlesex,Seventh,3,8.04907276032026,6.392943568812393,5.626363035782939,5.958625606769218,9,4
Lunenburg,-,D,First Middlesex,Worcester and Middlesex,Seventh,3,1104.0426638981437,771.382144946946,797.0338339567379,767.7088247196984,1055,832
Lynn,1,1,Ninth Essex,Third Essex,Sixth,6,1294.5529899348726,1005.8952042628774,1114.9141503848432,1031.231497927768,1188,947
Lynn,1,2,Ninth Essex,Third Essex,Sixth,6,978.005948563404,617.5253371178022,784.3936663005289,651.6503795358541,865,719
Lynn,1,2A,Tenth Essex,Third Essex,Sixth,6,272.5414677698602,172.0861330244277,218.58742417359517,181.59577778884463,207,140
Lynn,1,3,Tenth Essex,Third Essex,Sixth,6,1160.7520572606272,601.862992536814,990.7683980069842,641.3123254797107,993,668
Lynn,1,4,Tenth Essex,Third Essex,Sixth,6,1098.4964887034694,494.4862772444881,925.9260533660224,525.0956993915461,815,524
Lynn,2,1,Tenth Essex,Third Essex,Sixth,6,1222.5837840521067,691.3153044052096,1059.4654796814723,690.9616258664413,1047,745
Lynn,2,2,Tenth Essex,Third Essex,Sixth,6,988.9047996102644,360.5583897336549,773.7563223178023,300.18180275581966,629,434
Lynn,2,3,Tenth Essex,Third Essex,Sixth,6,717.1526019563424,188.5393381706271,690.011984365977,130.38742928986576,492,261
Lynn,2,4,Tenth Essex,Third Essex,Sixth,6,588.131636541774,173.38974897048274,594.5459308693107,152.39555930244566,449,255
Lynn,3,1,Tenth Essex,Third Essex,Sixth,6,914.2382345922152,408.2011169909979,797.7226869770132,373.15885825585354,744,493
Lynn,3,2,Tenth Essex,Third Essex,Sixth,6,861.4958387564767,290.8324648069301,822.318453303662,236.508895337736,509,336
Lynn,3,3,Tenth Essex,Third Essex,Sixth,6,903.828131201963,344.3846559891954,819.0810980921794,284.2800300013918,790,419
Lynn,3,4,Eighth Essex,Third Essex,Sixth,6,1064.8502701312066,320.3208129662979,964.8101363519424,286.65346025212244,848,363
Lynn,4,1,Tenth Essex,Third Essex,Sixth,6,573.8155787837322,145.6932019268174,611.2761478136235,92.77020543092772,343,218
Lynn,4,2,Tenth Essex,Third Essex,Sixth,6,596.293176198663,175.09209305281706,607.8187176768341,97.86667265304553,410,189
Lynn,4,3,Eleventh Essex,Third Essex,Sixth,6,711.816181426531,259.5982717358365,693.6238417667578,190.7688775401422,517,289
Lynn,4,3A,Eighth Essex,Third Essex,Sixth,6,127.56808656839696,46.5238858934559,124.30774770401676,34.18863088476809,108,57
Lynn,4,4,Eighth Essex,Third Essex,Sixth,6,948.6571848816468,311.7066934604373,809.3209690465152,279.5288019586745,684,367
Lynn,5,1,Eleventh Essex,Third Essex,Sixth,6,952.9984590423796,371.0035861014414,777.4919269922277,338.50055784451087,759,479
Lynn,5,2,Eleventh Essex,Third Essex,Sixth,6,670.8732824998069,211.6645415053123,610.7707639371573,156.03994974569446,398,246
Lynn,5,3,Tenth Essex,Third Essex,Sixth,6,534.9585320855485,154.56878138556553,573.4858727291328,87.22313970184405,366,210
Lynn,5,4,Eleventh Essex,Third Essex,Sixth,6,879.720764603715,351.78690680621224,814.3327461614914,257.19818773892115,806,363
Lynn,6,1,Eleventh Essex,Third Essex,Sixth,6,631.8994341563786,201.09953703703704,596.1484053497942,184.11779835390945,538,259
Lynn,6,2,Eleventh Essex,Third Essex,Sixth,6,562.6477722814533,213.5486250988704,560.4778714341555,122.91953822995006,378,269
Lynn,6,3,Eleventh Essex,Third Essex,Sixth,6,696.4232448511068,280.60019042875444,662.565585108685,145.65850178262795,431,258
Lynn,6,4,Eleventh Essex,Third Essex,Sixth,6,747.2225692945032,291.75226291603747,697.3111427358448,191.56783058139249,652,388
Lynn,7,1,Eleventh Essex,Third Essex,Sixth,6,1163.5073388133817,533.9109123657449,981.9714562343956,501.7515011453143,914,582
Lynn,7,2,Eleventh Essex,Third Essex,Sixth,6,1156.3106837692976,500.4891059755172,1010.4406169013872,462.2190680069755,895,587
Lynn,7,3,Eleventh Essex,Third Essex,Sixth,6,774.0971396205041,341.0804304729538,706.6091758708582,340.29623336165395,550,374
Lynn,7,4,Eleventh Essex,Third Essex,Sixth,6,867.6563220483722,365.48319761738406,769.7452283457899,342.9711638542483,657,426
Lynnfield,-,1,Twentieth Middlesex,Third Essex,Sixth,6,1077.9838802533104,928.8595279217042,808.0005757052389,891.8221070811745,984,940
Lynnfield,-,2,Twentieth Middlesex,Third Essex,Sixth,6,1086.0325720350534,907.4973371695314,833.0293375463316,875.4435225927712,1005,984
Lynnfield,-,3,Twentieth Middlesex,Third Essex,Sixth,6,1037.9835477116362,1019.6431349087644,796.9700867484296,982.7343703260544,918,1021
Lynnfield,-,4,Twentieth Middlesex,Third Essex,Sixth,6,1011,1113,800,1079,906,1133
Malden,1,1,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,717.6454163266608,148.22393637687338,587.4860476925458,141.15268522990698,570,177
Malden,1,2,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,804.7599313083417,254.22116608817925,686.5481102319043,223.5314977555126,586,266
Malden,1,3,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,788.8259172814653,241.4727972962839,670.2252692831873,213.4093731004993,632,252
Malden,2,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,662.4455762552344,204.10545168258972,563.2526782519276,172.85279921369855,496,203
Malden,2,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,723.8976661537096,305.4798377583994,628.9590781491125,287.0481984819069,506,308
Malden,2,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,733.0969402891708,301.2127765067552,636.1145751619196,281.03289253893513,647,322
Malden,3,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,498.97922890461274,142.6437248083872,426.9710440487312,141.54189440662745,398,160
Malden,3,1A,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,422.0532644484849,120.65281723376084,361.1463414245518,119.7208523522724,472,216
Malden,3,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,888.6112054329373,228.53650254668932,754.553480475382,228.53650254668932,692,207
Malden,3,3,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,1007.5200583515682,321.44687575978605,869.7571115973742,316.64916119620716,834,246
Malden,4,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,760.6038359784707,176.17397028025437,597.7223382022863,177.373821455029,620,234
Malden,4,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,596.7916529159088,133.40792833161353,437.5390879537355,119.41516416675074,442,132
Malden,4,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,627.0005712699028,140.3401150917644,461.98426473497955,126.82871364188344,641,166
Malden,5,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,889.1549286706423,236.4110788117123,728.2323621323262,232.38633326997805,619,287
Malden,5,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,1075.4829231541937,375.97061778001,858.1788046207936,355.2749874434957,958,353
Malden,5,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,510.0185771914197,154.8371597848044,411.7075037595406,148.80861346563717,356,119
Malden,5,3A,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,433.2000982334273,131.51574438392947,349.6965386128148,126.3952115750082,383,141
Malden,6,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,908.573825755569,322.97306319259656,741.2910335494868,306.0611647131683,844,387
Malden,6,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,869.174720882389,307.70292852447244,724.209069154554,296.6752077308858,615,290
Malden,6,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,823.10031065559,291.40387636664934,652.4565592856412,267.46322110943174,626,343
Malden,7,1,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,697.6668257756563,158.5909307875895,627.0338902147972,143.9312649164678,553,183
Malden,7,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,716.1915527171245,264.4895900099057,661.19781618999275,205.84832466195056,546,258
Malden,7,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,371.0733915290803,113.21640527472752,339.92569024238367,92.09948140602268,285,191
Malden,7,3A,Thirty-Fifth Middlesex,Fifth Middlesex,Sixth,5,320.0153432158364,97.63833144262463,293.15342709575964,79.42700238003762,248,99
Malden,8,1,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,854.0547878787878,359.71103030303027,713.8986666666666,315.52387878787874,661,379
Malden,8,2,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,745.2608860435339,272.9024703371746,575.0324507042253,233.69118907383697,623,299
Malden,8,3,Thirty-Third Middlesex,Fifth Middlesex,Sixth,5,665.8005633802817,220.71887323943665,486.72676056338025,185.3205633802817,474,225
Manchester-by-the-Sea,-,1,Fifth Essex,First Essex and Middlesex,Fifth,6,2682.4145454545455,1002.938181818182,2224.4654545454546,943.5927272727272,2575,952
Mansfield,-,1,Fourteenth Bristol,Bristol and Norfolk,Second,4,1234.9476481530694,860.7472761094872,986.9210736114802,822.7222960403933,1121,931
Mansfield,-,2,First Bristol,Bristol and Norfolk,Second,4,851.5400874437878,516.615267951454,638.4218118120505,495.7532722612633,844,636
Mansfield,-,2A,Fourteenth Bristol,Bristol and Norfolk,Second,4,412.2152189544721,250.08414628264893,309.0485002666271,239.9852299215012,351,231
Mansfield,-,3,First Bristol,Bristol and Norfolk,Second,4,1481.9130316987266,905.1376320780277,1179.248713085885,914.655377946356,1327,922
Mansfield,-,4,Eighth Norfolk,Bristol and Norfolk,Second,4,1327.7719560878245,741.061626746507,1024.3313373253493,743.6926147704592,1146,810
Mansfield,-,5,Fourteenth Bristol,Bristol and Norfolk,Second,4,1221.552724520686,617.9919273461151,896.4278506559031,595.9207870837538,994,669
Mansfield,-,6,First Bristol,Bristol and Norfolk,Second,4,1107.2414651350553,510.60722768787855,816.5816594552333,522.554588666309,899,571
Mansfield,-,6A,Eighth Norfolk,Bristol and Norfolk,Second,4,178.7393720732097,82.42611763265361,131.8188467948363,84.35475187049454,136,90
Mansfield,-,7,First Bristol,Bristol and Norfolk,Second,4,1208.0784959331686,664.3287781652282,896.2002069926355,653.3610814394699,1121,673
Marblehead,-,1,Eighth Essex,Third Essex,Sixth,6,1808.6188302425107,622.895577746077,1426.984308131241,617.0507845934379,1657,603
Marblehead,-,2,Eighth Essex,Third Essex,Sixth,6,1768.3811697574893,594.104422253923,1433.015691868759,625.9492154065621,1645,598
Marblehead,-,3,Eighth Essex,Third Essex,Sixth,6,1554,589,1235,623,1449,638
Marblehead,-,4,Eighth Essex,Third Essex,Sixth,6,1702,668,1376,674,1526,686
Marblehead,-,5,Eighth Essex,Third Essex,Sixth,6,1615,667,1322,608,1468,692
Marblehead,-,6,Eighth Essex,Third Essex,Sixth,6,1680,649,1318,611,1554,698
Marion,-,1,Tenth Bristol,Third Bristol & Plymouth,First,9,2369,1244,1861,1159,2236,1308
Marlborough,1,1,Thirteenth Middlesex,Middlesex and Worcester,Third,3,828.536639642818,369.1844955867841,719.217009150264,344.9075383320115,678,364
Marlborough,1,1A,Fourth Middlesex,Middlesex and Worcester,Third,3,51.01523819759191,22.73168630096668,44.28413335272397,21.236888487801895,23,7
Marlborough,1,2,Thirteenth Middlesex,Middlesex and Worcester,Third,3,1216.8284182549307,563.6420621136642,993.5490775659588,550.4926419628905,1155,585
Marlborough,2,1,Fourth Middlesex,Middlesex and Worcester,Third,3,970.712100139082,511.791933240612,819.7026425591099,495.7518776077886,852,562
Marlborough,2,2,Fourth Middlesex,Middlesex and Worcester,Third,3,882.3640470951096,376.4186565568861,774.8574015334242,393.1208965420797,723,411
Marlborough,2,2A,Thirteenth Middlesex,Middlesex and Worcester,Third,3,9.68943870348863,4.133538205194286,8.50888397008011,4.316949271273281,4,7
Marlborough,3,1,Fourth Middlesex,Middlesex and Worcester,Third,3,696.7856805224495,341.07113823245425,593.9939189598806,314.4955811793772,532,378
Marlborough,3,2,Fourth Middlesex,Middlesex and Worcester,Third,3,1053.4381084840056,458.5079276773296,810.4611961057024,453.6645340751043,1118,573
Marlborough,4,1,Fourth Middlesex,Middlesex and Worcester,Third,3,541.9642857142858,293.5240202275601,453.7152338811631,263.7879266750948,439,333
Marlborough,4,2,Fourth Middlesex,Middlesex and Worcester,Third,3,1198.489568845619,594.4069541029207,977.008066759388,612.7794158553546,1036,632
Marlborough,5,1,Fourth Middlesex,Middlesex and Worcester,Third,3,689.607995452823,317.59202751779804,641.7025380021261,289.23196722410944,527,348
Marlborough,5,2,Fourth Middlesex,Middlesex and Worcester,Third,3,1018,466,822,457,910,481
Marlborough,6,1,Fourth Middlesex,Middlesex and Worcester,Third,3,715.58714147834,353.7147523169753,653.0079156689694,323.93591223728237,567,369
Marlborough,6,2,Fourth Middlesex,Middlesex and Worcester,Third,3,1074.8538984129964,605.7956865039824,882.205227571118,610.5289904875466,999,665
Marlborough,7,1,Fourth Middlesex,Middlesex and Worcester,Third,3,800.0992317541613,407.15108834827146,663.7509603072983,384.42637644046096,683,430
Marlborough,7,2,Fourth Middlesex,Middlesex and Worcester,Third,3,842.3402826801449,404.8710280969005,702.6136840541737,429.28878516243606,720,492
Marlborough,7,2A,Thirteenth Middlesex,Middlesex and Worcester,Third,3,19.68792462215369,9.4630049717003,16.422110558619664,10.033718459388112,30,14
Marshfield,-,1,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1431.305246154434,1107.6882364076982,1105.3049427903893,1097.537096825254,1236,1225
Marshfield,-,2,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1193.560704668285,943.1660185758158,917.1697687441584,943.9093401877012,1104,1017
Marshfield,-,2A,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,190.7004885278275,150.6938187574142,146.5402826001005,150.81258254878685,177,105
Marshfield,-,3,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1417.2295192497493,1124.6594176341332,1114.8154642192208,1035.3752830503818,1310,1198
Marshfield,-,4,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1188.2040413997042,912.7925086249384,910.1695416461312,818.3656973878758,1135,1000
Marshfield,-,5,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1252,945,921,933,1188,1041
Marshfield,-,6,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1540,1197,1118,1145,1418,1288
Marshfield,-,7,Fourth Plymouth,First Plymouth & Norfolk,Fourth,9,1458,1117,1110,1091,1335,1154
Mashpee,-,1,Third Barnstable,Plymouth and Barnstable,First,9,1243.360095476673,734.2892442931625,975.8356810971636,714.008695719178,1257,745
Mashpee,-,2,Third Barnstable,Plymouth and Barnstable,First,9,1134.0366628849415,805.2342844594211,813.4681472444217,734.5067501332613,1006,805
Mashpee,-,3,Third Barnstable,Plymouth and Barnstable,First,9,1084.525408958032,755.8528788372041,824.5929291903844,713.0272623222625,949,892
Mashpee,-,4,Third Barnstable,Plymouth and Barnstable,First,9,1162.0283020051295,714.1271651867019,894.0186684079595,686.0503117830982,1135,725
Mashpee,-,5,Third Barnstable,Plymouth and Barnstable,First,9,1358.0495306752232,1076.4964272235102,940.0845740600704,991.4069800422,1536,1138
Mattapoisett,-,1,Tenth Bristol,Second Bristol and Plymouth,First,9,1400.3017241379312,968.4137931034484,1089.978448275862,933.5344827586208,1337,1066
Mattapoisett,-,2,Tenth Bristol,Second Bristol and Plymouth,First,9,1329.698275862069,919.5862068965516,1035.021551724138,886.4655172413793,1402,1010
Maynard,-,1,Third Middlesex,Middlesex and Worcester,Third,5,1258.6952141952345,437.87767083254374,991.7086833102264,448.064619036695,1194,468
Maynard,-,2,Third Middlesex,Middlesex and Worcester,Third,5,1128.947261791959,351.17924841327624,906.7288833920148,328.6376221586092,1045,396
Maynard,-,3,Third Middlesex,Middlesex and Worcester,Third,5,1425.476474674081,478.30689601392334,1050.647512752451,461.4846606964302,1472,512
Maynard,-,4,Third Middlesex,Middlesex and Worcester,Third,5,1128.881049338726,404.63618474025674,910.914920545308,432.8130981082657,1032,390
Medfield,-,1,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1486,625,1130,603,1376,693
Medfield,-,2,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1471,541,1109,597,1337,568
Medfield,-,3,Ninth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1405,625,1141,581,1274,633
Medfield,-,4,Ninth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1306,583,1029,619,1243,606
Medford,1,1,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1342.0152345521374,470.7773404070332,1127.066061817875,452.588064985356,1244,635
Medford,1,2,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1453.4437824644292,539.5705617577006,1334.8417005679196,526.4801041264394,1301,604
Medford,2,1,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1410.7662058183284,642.7487803031572,1257.6144025755589,637.6015575774527,1162,587
Medford,2,2,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1608.9097374516746,788.450309876131,1307.7465821715646,796.5464220853786,1505,848
