City/Town,Ward,Pct,PVI_N,PVI
Abington,-,1,2.3557833784663917,D+2
Abington,-,2,-2.2835212790189297,R+2
Abington,-,3,-1.8637001110404283,R+2
Abington,-,4,-1.6195842372316638,R+2
Abington,-,5,-1.3490741373023307,R+1
Acton,-,1,20.92967346363297,D+21
Acton,-,2,18.172394085131383,D+18
Acton,-,3,20.75212282413432,D+21
Acton,-,4,23.387111586306297,D+23
Acton,-,5,24.58114022079978,D+25
Acton,-,6,18.37201011990013,D+18
Acushnet,-,1,5.6570525933609,D+6
Acushnet,-,2,-3.3746381684037763,R+3
Acushnet,-,3,-0.3183642899732164,EVEN
Adams,-,1,18.168275817223844,D+18
Adams,-,2,19.481126237431756,D+19
Adams,-,3,19.21439812278739,D+19
Adams,-,4,22.570598316983336,D+23
Adams,-,5,22.799992910415746,D+23
Agawam,-,1,-1.720265523388298,R+2
Agawam,-,2,-5.483644409382348,R+5
Agawam,-,3,-2.740440632586844,R+3
Agawam,-,4,-0.19907452950660431,EVEN
Agawam,-,5,-2.201585470150691,R+2
Agawam,-,6,-3.727334011036704,R+4
Agawam,-,7,-4.526720196644185,R+5
Agawam,-,8,-2.408745235895271,R+2
Alford,-,1,28.29081975133054,D+28
Amesbury,-,1,5.67596444764863,D+6
Amesbury,-,2,12.120493818990886,D+12
Amesbury,-,3,11.028141655140223,D+11
Amesbury,-,4,10.12338664096265,D+10
Amesbury,-,5,0.3165846466606559,EVEN
Amesbury,-,6,13.13515080123967,D+13
Amherst,-,1,36.90671152804968,D+37
Amherst,-,10,34.395382456028415,D+34
Amherst,-,2,37.62834695842297,D+38
Amherst,-,3,35.125510179967826,D+35
Amherst,-,4,30.180213966356927,D+30
Amherst,-,5,39.38478100694219,D+39
Amherst,-,6,37.95925167422416,D+38
Amherst,-,7,39.12796524812497,D+39
Amherst,-,8,39.11278337436623,D+39
Amherst,-,9,40.36463401311635,D+40
Andover,-,1,12.743714887174495,D+13
Andover,-,2,3.563492555947989,D+4
Andover,-,3,10.279028686520986,D+10
Andover,-,4,2.8786978820905973,D+3
Andover,-,5,4.501733768518646,D+5
Andover,-,6,1.1911320261323688,D+1
Andover,-,7,3.821314635839279,D+4
Andover,-,7A,5.930796143225092,D+6
Andover,-,8,6.076892637907605,D+6
Andover,-,9,4.536956391148161,D+5
Andover,-,9A,-12.404832422582496,R+12
Aquinnah,-,1,35.51509250703903,D+36
Arlington,-,1,29.361830420138624,D+29
Arlington,-,10,30.70132465483163,D+31
Arlington,-,11,20.654989795192392,D+21
Arlington,-,12,26.11652504060251,D+26
Arlington,-,13,10.689575562104404,D+11
Arlington,-,14,27.082724972123017,D+27
Arlington,-,15,22.351616067973666,D+22
Arlington,-,16,26.27129583453247,D+26
Arlington,-,17,28.739094194998028,D+29
Arlington,-,18,16.507959348263068,D+17
Arlington,-,19,23.991350948772805,D+24
Arlington,-,2,25.953910283986293,D+26
Arlington,-,20,26.929379259455267,D+27
Arlington,-,21,29.580612623134982,D+30
Arlington,-,3,32.37419781538494,D+32
Arlington,-,4,30.479720305216794,D+30
Arlington,-,5,25.3118118326095,D+25
Arlington,-,6,30.530666860742873,D+31
Arlington,-,7,28.803564716342468,D+29
Arlington,-,8,33.79756468649742,D+34
Arlington,-,9,24.423235275638756,D+24
Ashburnham,-,1,-1.4210374401781412,R+1
Ashby,-,1,-7.07487684927845,R+7
Ashfield,-,1,30.789649421774023,D+31
Ashland,-,1,11.723811220197877,D+12
Ashland,-,2,9.369371227537126,D+9
Ashland,-,3,11.116404887143815,D+11
Ashland,-,4,13.971061908732862,D+14
Ashland,-,5,12.783546511212885,D+13
Athol,-,1,-2.3744493840132885,R+2
Athol,-,2,-3.0611721022813287,R+3
Athol,-,3,4.35309222299124,D+4
Attleboro,1,A,0.9269783627667838,D+1
Attleboro,1,B,0.4647327948088087,EVEN
Attleboro,2,A,2.317596999519478,D+2
Attleboro,2,B,0.8001295308808332,D+1
Attleboro,3,A,7.210399356422426,D+7
Attleboro,3,B,4.488471667212368,D+4
Attleboro,4,A,10.617510572586585,D+11
Attleboro,4,B,-0.7296031426911931,R+1
Attleboro,5,A,15.673680430802705,D+16
Attleboro,5,B,4.863865115850019,D+5
Attleboro,6,A,2.3758006299272716,D+2
Attleboro,6,B,2.6833899546424345,D+3
Auburn,-,1,0.291601822352372,EVEN
Auburn,-,2,2.2934338725172587,D+2
Auburn,-,3,1.0218601071047773,D+1
Auburn,-,4,2.4014965889811557,D+2
Auburn,-,5,-0.6942643489550759,R+1
Avon,-,1,1.4272996397285964,D+1
Ayer,-,1,6.677829354187271,D+7
Ayer,-,2,5.870613531274871,D+6
Barnstable,-,1,1.3763373193165562,D+1
Barnstable,-,10,-2.557843566412971,R+3
Barnstable,-,11,-2.1952975016638177,R+2
Barnstable,-,12,-2.004750773266312,R+2
Barnstable,-,13,6.838091744536634,D+7
Barnstable,-,2,-0.7886270857287769,R+1
Barnstable,-,3,7.8102331094721205,D+8
Barnstable,-,4,-0.4553816990761739,EVEN
Barnstable,-,5,-6.348931801464486,R+6
Barnstable,-,6,-1.3417500305419439,R+1
Barnstable,-,7,0.9193988717659085,D+1
Barnstable,-,8,9.0355573191217,D+9
Barnstable,-,9,15.096641032556457,D+15
Barre,-,1,-2.0314083297777397,R+2
Barre,-,2,-4.200091524180532,R+4
Becket,-,1,15.184478017738744,D+15
Bedford,-,1,15.528816252334888,D+16
Bedford,-,2,8.944108491575808,D+9
Bedford,-,3,15.49513030065448,D+15
Bedford,-,4,11.027920424900984,D+11
Belchertown,-,A,10.723068463063223,D+11
Belchertown,-,B,2.4321240991566295,D+2
Belchertown,-,C,2.4766198676171247,D+2
Belchertown,-,D,17.604120334407536,D+18
Bellingham,-,1,-1.3784290621548068,R+1
Bellingham,-,2,-0.6277232460306759,R+1
Bellingham,-,3,1.6362047219711795,D+2
Bellingham,-,4,-3.150435744517038,R+3
Bellingham,-,4A,-1.9417712702318457,R+2
Bellingham,-,5,-2.822820853259861,R+3
Belmont,-,1,22.164071685294584,D+22
Belmont,-,2,11.571528911313667,D+12
Belmont,-,3,22.340216857960428,D+22
Belmont,-,4,23.254648761195362,D+23
Belmont,-,5,21.58333604586239,D+22
Belmont,-,6,23.793492085832245,D+24
Belmont,-,7,23.428000499775013,D+23
Belmont,-,8,12.061581477232064,D+12
Berkley,-,1,-4.959149491552256,R+5
Berkley,-,2,-7.083675053373889,R+7
Berlin,-,1,3.5289268033680044,D+4
Bernardston,-,1,16.595615806911002,D+17
Beverly,1,1,7.159706257187826,D+7
Beverly,1,2,8.007558462668896,D+8
Beverly,2,1,18.88820728630597,D+19
Beverly,2,2,18.266574826625725,D+18
Beverly,3,1,16.614615698790068,D+17
Beverly,3,2,11.044983482671844,D+11
Beverly,4,1,11.861308454225739,D+12
Beverly,4,2,17.28298079286753,D+17
Beverly,5,1,8.144776178756741,D+8
Beverly,5,2,6.847711518213062,D+7
Beverly,6,1,8.438486075648699,D+8
Beverly,6,2,1.8096718646919197,D+2
Billerica,-,1,5.088109418185427,D+5
Billerica,-,10,-4.98715005037948,R+5
Billerica,-,11,-4.207022930382031,R+4
Billerica,-,2,0.18797039272003824,EVEN
Billerica,-,3,-0.7739838990465486,R+1
Billerica,-,4,-1.2155741105620343,R+1
Billerica,-,5,-4.61351101191182,R+5
Billerica,-,6,-2.452408255159566,R+2
Billerica,-,7,1.2557566377260576,D+1
Billerica,-,8,-5.05118134286699,R+5
Billerica,-,9,-4.499043275443665,R+4
Blackstone,-,1,-1.2542630837974134,R+1
Blackstone,-,2,-1.4135280747564094,R+1
Blackstone,-,3,-6.824896064018803,R+7
Blandford,-,1,-9.060095318254602,R+9
Bolton,-,1,6.42233710167287,D+6
Boston,1,1,27.249200999648426,D+27
Boston,1,10,27.32652141269498,D+27
Boston,1,11,14.652930561953948,D+15
Boston,1,12,10.671177360619843,D+11
Boston,1,13,19.81719181120225,D+20
Boston,1,14,15.607589937665944,D+16
Boston,1,15,43.919278249354264,D+44
Boston,1,2,26.965115350279344,D+27
Boston,1,3,31.519359327696208,D+32
Boston,1,4,27.01894966227869,D+27
Boston,1,5,25.638645838287065,D+26
Boston,1,6,26.313849969768675,D+26
Boston,1,7,29.407067534611897,D+29
Boston,1,8,29.46320452175736,D+29
Boston,1,9,27.199910660421455,D+27
Boston,10,1,41.24741122303656,D+41
Boston,10,2,38.06284154185372,D+38
Boston,10,3,37.70168058597346,D+38
Boston,10,4,34.78913079571748,D+35
Boston,10,5,36.890658720734734,D+37
Boston,10,6,43.0593273894034,D+43
Boston,10,7,45.3700445730998,D+45
Boston,10,8,40.356624686700705,D+40
Boston,10,9,41.18065371052161,D+41
Boston,11,1,45.030896948912655,D+45
Boston,11,10,44.78375119971678,D+45
Boston,11,2,46.097868889483365,D+46
Boston,11,3,45.65924651051954,D+46
Boston,11,4,44.758044640094866,D+45
Boston,11,5,44.10383053916971,D+44
Boston,11,6,42.81102254745899,D+43
Boston,11,7,43.86954679918518,D+44
Boston,11,8,42.31290033407582,D+42
Boston,11,9,41.61449773772351,D+42
Boston,12,1,46.29883417729729,D+46
Boston,12,2,46.947813308227715,D+47
Boston,12,3,45.9387298230406,D+46
Boston,12,4,45.58910375095546,D+46
Boston,12,5,47.019646089606496,D+47
Boston,12,6,45.455883237286685,D+45
Boston,12,7,46.17130952330797,D+46
Boston,12,8,45.9084955759949,D+46
Boston,12,9,46.176403275358005,D+46
Boston,13,1,45.71748004755606,D+46
Boston,13,10,21.358049523741972,D+21
Boston,13,2,45.97510623879221,D+46
Boston,13,3,38.0709303416132,D+38
Boston,13,4,45.25659507962884,D+45
Boston,13,5,42.48734991920299,D+42
Boston,13,6,38.487408531770264,D+38
Boston,13,7,28.134154282412116,D+28
Boston,13,8,28.234259043208297,D+28
Boston,13,9,34.105465060255035,D+34
Boston,14,1,45.40532333198419,D+45
Boston,14,10,46.90223279480881,D+47
Boston,14,11,45.45224197923202,D+45
Boston,14,12,46.35205673847078,D+46
Boston,14,13,46.664876783289735,D+47
Boston,14,14,47.115118398921915,D+47
Boston,14,2,46.14915224568542,D+46
Boston,14,3,47.62057695065296,D+48
Boston,14,4,45.553773890699226,D+46
Boston,14,5,47.20173130892471,D+47
Boston,14,6,45.748139549581204,D+46
Boston,14,7,46.26239280857342,D+46
Boston,14,8,46.272598687781084,D+46
Boston,14,9,46.34737042336295,D+46
Boston,15,1,45.7168879672226,D+46
Boston,15,2,47.28826220657352,D+47
Boston,15,3,44.23061075246759,D+44
Boston,15,4,40.2637881833876,D+40
Boston,15,5,45.27922373796933,D+45
Boston,15,6,25.708322538398555,D+26
Boston,15,7,45.54390266414009,D+46
Boston,15,8,34.66286996669704,D+35
Boston,15,9,34.3649497145485,D+34
Boston,16,1,30.97594355714065,D+31
Boston,16,10,12.014564821684504,D+12
Boston,16,11,20.060633234047465,D+20
Boston,16,12,1.9002507652104983,D+2
Boston,16,2,22.66116136623738,D+23
Boston,16,3,35.84643626484036,D+36
Boston,16,4,31.66619353735294,D+32
Boston,16,5,28.31705346991429,D+28
Boston,16,6,34.23412842275566,D+34
Boston,16,7,14.965286504664842,D+15
Boston,16,8,22.955036126484586,D+23
Boston,16,9,3.829539661761594,D+4
Boston,17,1,45.21108073637588,D+45
Boston,17,10,45.791701768555825,D+46
Boston,17,11,44.40896600139943,D+44
Boston,17,12,41.82823204066099,D+42
Boston,17,13,31.332043420126553,D+31
Boston,17,14,38.383620396199305,D+38
Boston,17,2,42.067743142880296,D+42
Boston,17,3,43.925010222299356,D+44
Boston,17,4,38.90815787126141,D+39
Boston,17,5,46.19613025397397,D+46
Boston,17,6,42.909177239253246,D+43
Boston,17,7,45.404623505191324,D+45
Boston,17,8,44.83197189652611,D+45
Boston,17,9,42.728883738205035,D+43
Boston,18,1,45.43442976450578,D+45
Boston,18,10,33.713388708787306,D+34
Boston,18,11,38.96126242641586,D+39
Boston,18,12,30.20346324559078,D+30
Boston,18,13,38.49688713564482,D+38
Boston,18,14,38.297813219695,D+38
Boston,18,15,42.70530364088424,D+43
Boston,18,16,17.29150111331791,D+17
Boston,18,17,31.14991797999399,D+31
Boston,18,18,31.898695058959746,D+32
Boston,18,19,32.699520748097065,D+33
Boston,18,2,47.11134933616219,D+47
Boston,18,20,18.300010763237083,D+18
Boston,18,21,46.00954963035051,D+46
Boston,18,22,21.602066665126973,D+22
Boston,18,23,42.13561887075817,D+42
Boston,18,3,46.991595879730816,D+47
Boston,18,4,45.929145606196705,D+46
Boston,18,5,45.54635614182203,D+46
Boston,18,6,44.8867846385474,D+45
Boston,18,7,37.24885190150856,D+37
Boston,18,8,39.827717012886275,D+40
Boston,18,9,31.75950373418872,D+32
Boston,19,1,44.20211643028161,D+44
Boston,19,10,35.83186280298543,D+36
Boston,19,11,43.50521862476832,D+44
Boston,19,12,37.19305649423077,D+37
Boston,19,13,37.739565214065365,D+38
Boston,19,2,23.555568483141464,D+24
Boston,19,3,37.96944977594088,D+38
Boston,19,4,43.87874553366231,D+44
Boston,19,5,40.868478892623585,D+41
Boston,19,6,42.993947532434404,D+43
Boston,19,7,41.10700921757303,D+41
Boston,19,8,40.560454332154706,D+41
Boston,19,9,40.59956425548297,D+41
Boston,2,1,17.68502561060724,D+18
Boston,2,2,24.490590017967882,D+24
Boston,2,3,19.577846810131028,D+20
Boston,2,4,24.360836690912702,D+24
Boston,2,5,16.89262365665376,D+17
Boston,2,6,18.400077622395017,D+18
Boston,2,7,16.610296104878596,D+17
Boston,20,1,26.162896699869265,D+26
Boston,20,10,11.5624458925219,D+12
Boston,20,11,19.668509348703378,D+20
Boston,20,12,11.307929866193799,D+11
Boston,20,13,14.141300451574478,D+14
Boston,20,14,9.418430099577291,D+9
Boston,20,15,12.063530691127367,D+12
Boston,20,16,9.232557292066579,D+9
Boston,20,17,11.940383228431218,D+12
Boston,20,18,19.864598836335933,D+20
Boston,20,19,11.706596228120869,D+12
Boston,20,2,31.639473279237873,D+32
Boston,20,20,17.798576592664862,D+18
Boston,20,3,16.98876512147831,D+17
Boston,20,4,34.68418157275992,D+35
Boston,20,5,12.577286907362916,D+13
Boston,20,6,16.678189871374936,D+17
Boston,20,7,20.384682763539264,D+20
Boston,20,8,25.1547094847855,D+25
Boston,20,9,24.595778036618476,D+25
Boston,21,1,34.83044186913621,D+35
Boston,21,10,32.788165138043134,D+33
Boston,21,11,32.581274148192264,D+33
Boston,21,12,26.4163686411815,D+26
Boston,21,13,18.30286939172946,D+18
Boston,21,14,36.49184122854374,D+36
Boston,21,15,35.011539986377315,D+35
Boston,21,16,27.21773039672727,D+27
Boston,21,2,36.87506952151202,D+37
Boston,21,3,35.82259232658138,D+36
Boston,21,4,38.4396701381672,D+38
Boston,21,5,38.651136303580735,D+39
Boston,21,6,35.28697026907099,D+35
Boston,21,7,37.107392074587196,D+37
Boston,21,8,37.67714329600212,D+38
Boston,21,9,35.76190479295438,D+36
Boston,22,1,32.898310626919645,D+33
Boston,22,10,27.98807909831075,D+28
Boston,22,11,27.313553876639595,D+27
Boston,22,12,27.094869781110177,D+27
Boston,22,13,25.85603714263489,D+26
Boston,22,2,34.84771151821307,D+35
Boston,22,3,28.235725161221026,D+28
Boston,22,4,29.173145192025764,D+29
Boston,22,5,29.574987228116445,D+30
Boston,22,6,29.79504269654728,D+30
Boston,22,7,30.47633821066954,D+30
Boston,22,8,19.478400220776916,D+19
Boston,22,9,23.478961593898163,D+23
Boston,3,1,13.406089245599217,D+13
Boston,3,2,17.26155959075416,D+17
Boston,3,3,18.379416225432966,D+18
Boston,3,4,15.739722425667368,D+16
Boston,3,5,23.944753552463194,D+24
Boston,3,6,21.199184917217494,D+21
Boston,3,7,36.05511778601459,D+36
Boston,3,8,30.984635875459553,D+31
Boston,4,1,33.26727158183278,D+33
Boston,4,10,35.39888917340963,D+35
Boston,4,2,25.99338252076795,D+26
Boston,4,3,35.530473040666635,D+36
Boston,4,4,36.25674485208085,D+36
Boston,4,5,30.705948369357717,D+31
Boston,4,6,32.537078185707294,D+33
Boston,4,7,35.23980054548631,D+35
Boston,4,8,33.02632504870875,D+33
Boston,4,9,42.760507442696124,D+43
Boston,5,1,33.59388408632172,D+34
Boston,5,10,30.067575274082394,D+30
Boston,5,11,24.72331403050675,D+25
Boston,5,2,36.9370327388491,D+37
Boston,5,2A,30.3975059040525,D+30
Boston,5,3,23.780190208058016,D+24
Boston,5,4,29.562491807475254,D+30
Boston,5,5,22.942911162930248,D+23
Boston,5,6,17.827765229353552,D+18
Boston,5,7,22.640732794808805,D+23
Boston,5,8,23.749764056302002,D+24
Boston,5,9,25.904254403941728,D+26
Boston,6,1,25.39496535294834,D+25
Boston,6,2,22.01035435022828,D+22
Boston,6,3,17.37118865778641,D+17
Boston,6,4,14.278181818669978,D+14
Boston,6,5,12.368718302055182,D+12
Boston,6,6,8.000937243460015,D+8
Boston,6,7,6.7706151477499805,D+7
Boston,6,8,8.483816764274454,D+8
Boston,6,9,1.1518729099719516,D+1
Boston,7,1,4.601449521893219,D+5
Boston,7,10,42.757536765032135,D+43
Boston,7,2,7.710325250733363,D+8
Boston,7,3,8.647548151298757,D+9
Boston,7,4,14.693954142140386,D+15
Boston,7,5,20.0581393882154,D+20
Boston,7,6,24.47700273345912,D+24
Boston,7,7,34.76299168958549,D+35
Boston,7,8,23.910548981365732,D+24
Boston,7,9,25.84178197513668,D+26
Boston,8,1,40.21802454810056,D+40
Boston,8,2,36.836825818064625,D+37
Boston,8,3,44.616026756321745,D+45
Boston,8,4,45.9125286184747,D+46
Boston,8,5,44.150772339446306,D+44
Boston,8,6,41.0573253874014,D+41
Boston,8,7,43.823752059257146,D+44
Boston,9,1,39.606059535641116,D+40
Boston,9,2,36.47552693513263,D+36
Boston,9,3,43.93984591698076,D+44
Boston,9,4,43.5955175030583,D+44
Boston,9,5,46.580784038214986,D+47
Bourne,-,1,-5.811361481285471,R+6
Bourne,-,2,-8.214382401973724,R+8
Bourne,-,3,-4.397038263506525,R+4
Bourne,-,4,-0.8377308442532261,R+1
Bourne,-,5,-0.8677726382865014,R+1
Bourne,-,6,0.9861003161763304,D+1
Bourne,-,7,-4.180947044441025,R+4
Boxborough,-,1,14.82385273803095,D+15
Boxford,-,1,-5.068725616698383,R+5
Boxford,-,2,-5.217609707409471,R+5
Boxford,-,3,-5.211505766251462,R+5
Boylston,-,1,0.7739115387701556,D+1
Braintree,-,1A,-0.6361510820580007,R+1
Braintree,-,1B,1.1802792985426858,D+1
Braintree,-,2A,0.9662042486051625,D+1
Braintree,-,2B,0.0230587075425559,EVEN
Braintree,-,3A,7.520676850752861,D+8
Braintree,-,3B,5.274071316209583,D+5
Braintree,-,4A,4.260269151900243,D+4
Braintree,-,4B,8.755113920035662,D+9
Braintree,-,5A,1.511557682557363,D+2
Braintree,-,5B,1.900067667788019,D+2
Braintree,-,6A,-1.8399029667805988,R+2
Braintree,-,6B,0.5933425000782311,D+1
Brewster,-,1,7.558825720328299,D+8
Brewster,-,2,9.566608833754431,D+10
Brewster,-,3,6.41569176543274,D+6
Bridgewater,-,1,-6.885977101355634,R+7
Bridgewater,-,2,-5.275143336682381,R+5
Bridgewater,-,3,-7.029539585335442,R+7
Bridgewater,-,4,-2.6727079634850326,R+3
Bridgewater,-,5,1.9374736461904352,D+2
Bridgewater,-,6,4.1484230748747075,D+4
Bridgewater,-,7,-0.42534476603633964,EVEN
Brimfield,-,1,-8.179700247777133,R+8
Brockton,1,A,30.158850441867635,D+30
Brockton,1,B,18.419262350597542,D+18
Brockton,1,C,20.011367977807627,D+20
Brockton,1,D,10.223175143454988,D+10
Brockton,2,A,42.39185830088168,D+42
Brockton,2,B,38.56193814110286,D+39
Brockton,2,C,39.87195570888103,D+40
Brockton,2,D,25.07726179712899,D+25
Brockton,3,A,27.246063823330847,D+27
Brockton,3,B,33.329336276433565,D+33
Brockton,3,C,10.415637187573667,D+10
Brockton,3,D,9.617945315401888,D+10
Brockton,4,A,36.00942886155494,D+36
Brockton,4,B,26.18555298408326,D+26
Brockton,4,C,18.83235254972897,D+19
Brockton,4,D,19.37819433327035,D+19
Brockton,5,A,36.39809614465121,D+36
Brockton,5,B,21.23209773416933,D+21
Brockton,5,C,28.96369329376931,D+29
Brockton,5,D,14.684288036601956,D+15
Brockton,6,A,25.926761212251236,D+26
Brockton,6,B,10.824283356606557,D+11
Brockton,6,C,18.043395338295475,D+18
Brockton,6,D,8.714040274033186,D+9
Brockton,7,A,35.644219974295986,D+36
Brockton,7,B,30.403230264641422,D+30
Brockton,7,C,30.457382856058302,D+30
Brockton,7,D,19.473768939387114,D+19
Brookfield,-,1,-5.3768038198370505,R+5
Brookline,-,1,33.317717647793664,D+33
Brookline,-,10,32.435747287562435,D+32
Brookline,-,11,34.462557699648386,D+34
Brookline,-,12,33.3663682534483,D+33
Brookline,-,13,31.807289518660497,D+32
Brookline,-,14,27.88533951795721,D+28
Brookline,-,15,19.85474629008546,D+20
Brookline,-,16,26.424430527806287,D+26
Brookline,-,2,34.86407136446569,D+35
Brookline,-,3,33.9481543607046,D+34
Brookline,-,4,32.10054646692012,D+32
Brookline,-,5,33.805884180736314,D+34
Brookline,-,6,36.83871653464621,D+37
Brookline,-,7,34.076243586175714,D+34
Brookline,-,8,36.39235507357612,D+36
Brookline,-,9,35.35765263097031,D+35
Buckland,-,1,23.555172071294596,D+24
Burlington,-,1,0.26643121115033086,EVEN
Burlington,-,2,9.531783984426689,D+10
Burlington,-,3,4.411399461475474,D+4
Burlington,-,4,5.3764975006911575,D+5
Burlington,-,5,1.699528045596299,D+2
Burlington,-,6,2.78785532445307,D+3
Burlington,-,7,7.540030020700483,D+8
Cambridge,1,1,30.052457944908873,D+30
Cambridge,1,2,33.10771808364985,D+33
Cambridge,1,3,33.89453697668733,D+34
Cambridge,10,1,41.3703931721673,D+41
Cambridge,10,2,41.8262444805373,D+42
Cambridge,10,3,41.48089625927969,D+41
Cambridge,11,1,42.58237985363233,D+43
Cambridge,11,2,37.69839523016376,D+38
Cambridge,11,3,37.55287869146534,D+38
